filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000000_arm0_offset15.jpg,pt_000000,0,39.95420018692071,-75.15616191443428,0,180,195,xGADXq2LZCNrC5Nknn9zfQ,2025-05
pt_000001_arm90_offset15.jpg,pt_000001,0,39.95414369571047,-75.15609270103948,90,270,285,tMptLj5WU8LtBa3i1vhmEA,2025-05
pt_000002_arm180_offset15.jpg,pt_000002,0,39.954090429565674,-75.15616610480068,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJQzR0clNxRWc.,2018-06
pt_000003_arm270_offset15.jpg,pt_000003,0,39.95414692073171,-75.15623531820225,270,90,105,hLJc2f0ajKNSoErkK697sQ,2024-10
pt_000004_arm0_offset15.jpg,pt_000004,1,39.954538518293205,-75.15609117120566,0,180,195,9Wl1py2QlpFDi-qpYl8oyQ,2025-05
pt_000005_arm90_offset15.jpg,pt_000005,1,39.95448202704036,-75.15602195752496,90,270,285,3pO-7AUY_c9gSu-HjJAgOQ,2024-05
pt_000006_arm180_offset15.jpg,pt_000006,1,39.95442876094176,-75.15609536170726,180,0,15,lJzhdJhizn8zD-fLaHlIrQ,2025-05
pt_000007_arm270_offset15.jpg,pt_000007,1,39.95448525215039,-75.15616457539474,270,90,105,2YyGDx1CflZbE5yQTSR9rQ,2025-05
pt_000008_arm0_offset15.jpg,pt_000008,2,39.95360963612335,-75.15629171481844,0,180,195,-5GIdtyk8RszgXiYs7LTUQ,2025-05
pt_000009_arm90_offset15.jpg,pt_000009,2,39.95355314499127,-75.15622250191745,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGF5WXVWYVE.,2019-05
pt_000010_arm180_offset15.jpg,pt_000010,2,39.953499878761804,-75.15629590493869,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJREUtLW5kNGdF,2017-05
pt_000011_arm270_offset15.jpg,pt_000011,2,39.95355636984972,-75.15636511784646,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyZmZvT3c.,2019-05
pt_000012_arm0_offset15.jpg,pt_000012,3,39.953524121462735,-75.15560012025239,0,180,195,Gy91rGXP0VdQ1grMA0PogQ,2025-05
pt_000013_arm90_offset15.jpg,pt_000013,3,39.953467629914186,-75.15553090801369,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE2WjMxemdF,2019-05
pt_000014_arm180_offset15.jpg,pt_000014,3,39.95341436412759,-75.15560431148484,180,0,15,ZwgtYXx6_LjILzSsPWqWSw,2016-10
pt_000015_arm270_offset15.jpg,pt_000015,3,39.95347085563194,-75.15567352373031,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZDZpeGdF,2019-05
pt_000016_arm0_offset15.jpg,pt_000016,4,39.953411335715664,-75.1547162916947,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZHE1c1FF,2019-05
pt_000017_arm90_offset15.jpg,pt_000017,4,39.953354843634926,-75.15464708030598,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyWkt5aFFF,2019-05
pt_000018_arm180_offset15.jpg,pt_000018,4,39.95330157841425,-75.15472048434833,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFtYWFVaEFF,2019-05
pt_000019_arm270_offset15.jpg,pt_000019,4,39.95335807045081,-75.15478969574383,270,90,105,UIMv5qUO6nYj8dxxRbwT3w,2025-05
pt_000020_arm0_offset15.jpg,pt_000020,5,39.955344083008065,-75.15514158160256,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZFdhOFFF,2019-06
pt_000021_arm90_offset15.jpg,pt_000021,5,39.955287591183485,-75.15507236789075,90,270,285,-Sryqwu636csg1y1MQvOMg,2024-10
pt_000022_arm180_offset15.jpg,pt_000022,5,39.95523432569528,-75.15514577368826,180,0,15,LnJvtq50X2OiwBPbXuqFGw,2025-05
pt_000023_arm270_offset15.jpg,pt_000023,5,39.95529081747565,-75.15521498740686,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyWjZXbEFF,2019-06
pt_000024_arm0_offset15.jpg,pt_000024,6,39.95544238308384,-75.15589415413449,0,180,195,hx0pQ9iNKKC16Ap6EhBKGw,2025-05
pt_000025_arm90_offset15.jpg,pt_000025,6,39.95538589171242,-75.1558249396966,90,270,285,E-EKt-HSJIV9_z-ULZjDzw,2025-05
