point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000072,39.95588908491511,-75.15418420530462,180,0,18
pt_000073,39.955832592514106,-75.15411499183368,270,90,18
pt_000074,39.955779327640656,-75.15418839897096,0,180,18
pt_000075,39.955835819997446,-75.15425761244866,90,270,18
pt_000076,39.95444815540704,-75.15534250023207,180,0,19
pt_000077,39.95439166370341,-75.15527328726607,270,90,19
pt_000078,39.95433839808421,-75.15534669193781,0,180,19
pt_000079,39.95439488974363,-75.15541590491058,90,270,19
pt_000080,39.95434410579849,-75.15451221318746,180,0,20
pt_000081,39.95428761359492,-75.15444300101802,270,90,20
pt_000082,39.954234348507356,-75.15451640622842,0,180,20
pt_000083,39.954290840666765,-75.15458561840462,90,270,20
pt_000084,39.95684142312015,-75.15445135670615,180,0,21
pt_000085,39.95678493088009,-75.15438214204258,270,90,21
pt_000086,39.95673166583795,-75.1544555499996,0,180,21
pt_000087,39.95678815803381,-75.15452476466993,90,270,21
pt_000088,39.957162980012775,-75.15461829345172,180,0,22
pt_000089,39.95710648787328,-75.15454907832162,270,90,22
pt_000090,39.957053222725,-75.15462248649526,0,180,22
pt_000091,39.95710971482032,-75.15469170163213,90,270,22
pt_000092,39.9568433817901,-75.15557393113393,180,0,23
pt_000093,39.956786890226,-75.15550471553472,270,90,23
pt_000094,39.95673362446467,-75.15557812261352,0,180,23
pt_000095,39.95679011598459,-75.1556473382195,90,270,23
pt_000096,39.956674087082455,-75.15562598382922,180,0,24
pt_000097,39.956617595549666,-75.15555676835923,270,90,24
pt_000098,39.95656432975457,-75.15563017521424,0,180,24
pt_000099,39.95662082124315,-75.15569939069101,90,270,24
pt_000100,39.95648601409082,-75.15404465828055,180,0,25
pt_000101,39.956429521605855,-75.15397544431741,270,90,25
pt_000102,39.95637625682335,-75.15404885220926,0,180,25
pt_000103,39.95643274926412,-75.15411806617917,90,270,25
pt_000104,39.95701388070194,-75.15470265456244,180,0,26
pt_000105,39.95695738861322,-75.15463343951411,270,90,26
pt_000106,39.95690412341053,-75.15470684746046,0,180,26
pt_000107,39.95696061545507,-75.15477606251554,90,270,26
pt_000108,39.95563403212406,-75.15747000981162,180,0,27
pt_000109,39.955577541701594,-75.15740079386782,270,90,27
pt_000110,39.955524274722436,-75.15747419815271,0,180,27
pt_000111,39.95558076510072,-75.15754341410329,90,270,27
