point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000070,39.94281453393085,-75.15377345731487,0,180,17
pt_000071,39.94287102653702,-75.15384265723894,90,270,17
pt_000072,39.94308874475867,-75.15211864474065,180,0,18
pt_000073,39.94303225111442,-75.15204944602844,270,90,18
pt_000074,39.94297898753267,-75.15212284095406,0,180,18
pt_000075,39.94303548113274,-75.15219203967307,90,270,18
pt_000076,39.942985219756686,-75.15133116243048,180,0,19
pt_000077,39.94292872563825,-75.15126196447856,270,90,19
pt_000078,39.9428754625608,-75.15133535990975,0,180,19
pt_000079,39.942931956635015,-75.15140455786846,90,270,19
pt_000080,39.94294298652994,-75.15096075661407,180,0,20
pt_000081,39.94288649218852,-75.15089155901319,270,90,20
pt_000082,39.942833229348246,-75.15096495468914,0,180,20
pt_000083,39.942889723645486,-75.15103415229683,90,270,20
pt_000084,39.94398877422988,-75.15191988496984,180,0,21
pt_000085,39.9439322804658,-75.15185068550615,270,90,21
pt_000086,39.943879017013536,-75.15192408155997,0,180,21
pt_000087,39.94393551073342,-75.15199328103047,90,270,21
pt_000088,39.9437946055687,-75.15034014843849,180,0,22
pt_000089,39.94373811085346,-75.15027095048626,270,90,22
pt_000090,39.94368484841284,-75.15034434756886,0,180,22
pt_000091,39.94374134308387,-75.15041354552787,90,270,22
pt_000092,39.94435174080399,-75.15184110710419,180,0,23
pt_000093,39.94429524699243,-75.15177190733625,270,90,23
pt_000094,39.9442419835915,-75.151845303844,0,180,23
pt_000095,39.94429847735884,-75.1519145036187,90,270,23
pt_000096,39.94503279106265,-75.15169722285574,180,0,24
pt_000097,39.944976297164395,-75.15162802251373,270,90,24
pt_000098,39.94492303385727,-75.1517014198701,0,180,24
pt_000099,39.94497952771134,-75.15177062021887,90,270,24
pt_000100,39.94477918444283,-75.1505604497893,180,0,25
pt_000101,39.94472268986011,-75.15049125065094,270,90,25
pt_000102,39.94466942728071,-75.15056464862457,0,180,25
pt_000103,39.9447259218192,-75.15063384776971,90,270,25
pt_000104,39.94437468087514,-75.15065092737355,180,0,26
pt_000105,39.944318186347,-75.15058172857199,270,90,26
pt_000106,39.94426492370865,-75.15065512603765,0,180,26
pt_000107,39.94432141819262,-75.15072432484597,90,270,26
pt_000108,39.94451751849563,-75.15180788810056,180,0,27
pt_000109,39.944461024664065,-75.1517386881914,270,90,27
pt_000110,39.94440776128483,-75.15181208490428,0,180,27
pt_000111,39.944464255072184,-75.15188128482022,90,270,27
pt_000112,39.944921311968805,-75.15172294159964,180,0,28
pt_000113,39.94486481808604,-75.1516537413498,270,90,28
pt_000114,39.94481155476218,-75.15172713856555,0,180,28
pt_000115,39.944868048600746,-75.15179633882217,90,270,28
pt_000116,39.944729049466105,-75.15014833419318,180,0,29
pt_000117,39.94467255463528,-75.15007913544862,270,90,29
pt_000118,39.94461929231979,-75.1501525336912,0,180,29
pt_000119,39.94467578710643,-75.15022173244252,90,270,29
pt_000120,39.944318619373696,-75.1502336889086,180,0,30
pt_000121,39.944262124594296,-75.15016449051112,270,90,30
pt_000122,39.94420886222315,-75.15023788824334,0,180,30
pt_000123,39.94426535695833,-75.1503070866476,90,270,30
pt_000124,39.94341389427521,-75.1504268385681,180,0,31
pt_000125,39.94335739961221,-75.15035764093157,270,90,31
pt_000126,39.94330413711516,-75.15043103753487,0,180,31
pt_000127,39.94336063173393,-75.15050023517821,90,270,31
pt_000128,39.94269122808865,-75.14894715698738,180,0,32
pt_000129,39.94263473253488,-75.1488779613174,270,90,32
pt_000130,39.94258147098414,-75.14895135830002,0,180,32
pt_000131,39.942637966493685,-75.14902055397681,90,270,32
pt_000132,39.942501026186214,-75.14738282391062,180,0,33
pt_000133,39.94244452969059,-75.14731362973525,270,90,33
pt_000134,39.942391269141666,-75.14738702773882,0,180,33
pt_000135,39.94244776559307,-75.14745622192098,90,270,33
pt_000136,39.94370112634025,-75.14954657497672,180,0,34
pt_000137,39.94364463114723,-75.14947737777963,270,90,34
pt_000138,39.94359136921481,-75.1495507753834,0,180,34
pt_000139,39.943647864363626,-75.14961997258729,90,270,34
pt_000140,39.943587408443335,-75.14876429363235,180,0,35
pt_000141,39.943530912779345,-75.14869509720162,270,90,35
pt_000142,39.943477651347855,-75.14876849529585,0,180,35
pt_000143,39.943534146967664,-75.14883769173336,90,270,35
pt_000144,39.94452451602159,-75.14856317047335,180,0,36
pt_000145,39.94446802023635,-75.14849397325537,270,90,36
pt_000146,39.944414758935984,-75.14856737251976,0,180,36
pt_000147,39.944471254677,-75.14863656974453,90,270,36
pt_000148,39.944622778130714,-75.14930420687375,180,0,37
pt_000149,39.944566282791634,-75.14923500893941,270,90,37
pt_000150,39.944513021016725,-75.14930840772898,0,180,37
pt_000151,39.944569516311574,-75.1493776056701,90,270,37
pt_000152,39.944159543972255,-75.14861998524911,180,0,38
pt_000153,39.94410304822128,-75.14855078835565,270,90,38
pt_000154,39.94404978688362,-75.14862418718117,0,180,38
pt_000155,39.94410628259038,-75.14869338408143,90,270,38
pt_000156,39.9422111823187,-75.14906314812548,180,0,39
pt_000157,39.94215468683485,-75.14899395284799,270,90,39
pt_000158,39.94210142520863,-75.14906734922107,0,180,39
pt_000159,39.9421579206483,-75.14913654450537,90,270,39
pt_000160,39.94432816835242,-75.14697838552719,180,0,40
pt_000161,39.94427167161304,-75.14690918982714,270,90,40
pt_000162,39.94421841132756,-75.14698259012185,0,180,40
pt_000163,39.94427490802274,-75.1470517858287,90,270,40
pt_000164,39.943964207488975,-75.14706631256468,180,0,41
pt_000165,39.94390771080258,-75.14699711716223,270,90,41
pt_000166,39.9438544504599,-75.14707051699477,0,180,41
pt_000167,39.94391094710209,-75.14713971240401,90,270,41
pt_000168,39.94339972421031,-75.14718886261755,180,0,42
pt_000169,39.943343227597786,-75.14711966768816,270,90,42
pt_000170,39.94328996717525,-75.14719306681472,0,180,42
pt_000171,39.943346463743566,-75.14726226175092,90,270,42
pt_000172,39.942917796735905,-75.14729234406751,180,0,43
pt_000173,39.94286130018576,-75.14722314954291,270,90,43
pt_000174,39.94280803969577,-75.14729654806769,0,180,43
pt_000175,39.942864536201725,-75.14736574259908,90,270,43
pt_000176,39.94372050154444,-75.14511410898315,180,0,44
pt_000177,39.94366400368273,-75.14504491545244,270,90,44
pt_000178,39.94361074459027,-75.14511831655216,0,180,44
pt_000179,39.943667242407784,-75.14518751008967,90,270,44
pt_000180,39.943517278461215,-75.14352226330914,180,0,45
pt_000181,39.943460779641136,-75.14345307130925,270,90,45
pt_000182,39.94340752156814,-75.14352647343733,0,180,45
pt_000183,39.943464020344,-75.14359566544402,90,270,45
pt_000184,39.941997016229365,-75.14384808395583,180,0,46
pt_000185,39.94194051760568,-75.14377889323333,270,90,46
pt_000186,39.94188725932032,-75.14385229346344,0,180,46
pt_000187,39.941943757899814,-75.14392148419273,90,270,46
pt_000188,39.94222426382015,-75.14544987906945,180,0,47
pt_000189,39.94216776616081,-75.14538068678341,270,90,47
pt_000190,39.94211450684967,-75.14545408600333,0,180,47
pt_000191,39.94217100446482,-75.14552327829614,90,270,47
pt_000192,39.94164204184448,-75.14392999713756,180,0,48
pt_000193,39.94158554327018,-75.14386080670847,270,90,48
pt_000194,39.94153228493148,-75.14393420649085,0,180,48
pt_000195,39.9415887834616,-75.14400339692675,90,270,48
pt_000196,39.942695304230476,-75.14548743489784,180,0,49
pt_000197,39.94263880659366,-75.14541824210085,270,90,49
pt_000198,39.942585547259576,-75.14549164180022,0,180,49
pt_000199,39.942642044852185,-75.14556083460403,90,270,49
pt_000200,39.941840761073664,-75.14541445628402,180,0,50
pt_000201,39.94178426339307,-75.14534526441805,270,90,50
pt_000202,39.941731004103715,-75.1454186632514,0,180,50
pt_000203,39.94178750174014,-75.14548785512417,90,270,50
pt_000204,39.94124021317165,-75.14566859649342,180,0,51
pt_000205,39.94118371564416,-75.14559940502772,270,90,51
pt_000206,39.941130456190585,-75.14567280301303,0,180,51
pt_000207,39.941186953673885,-75.14574199448552,90,270,51
pt_000208,39.941540096884324,-75.1480994243986,180,0,52
pt_000209,39.94148360082029,-75.14803023060603,270,90,52
pt_000210,39.94143033980998,-75.14810362700963,0,180,52
pt_000211,39.941486835829785,-75.148172820809,90,270,52
pt_000212,39.94167574349611,-75.1491822155919,180,0,53
pt_000213,39.94161924808403,-75.14911302076075,270,90,53
pt_000214,39.941565986380276,-75.14918641646203,0,180,53
pt_000215,39.94162248174818,-75.14925561129998,90,270,53
pt_000216,39.94136672583367,-75.14674487069175,180,0,54
pt_000217,39.941310228954144,-75.14667567820219,270,90,54
pt_000218,39.941256968811295,-75.14674907548041,0,180,54
pt_000219,39.941313465646616,-75.14681826797677,90,270,54
pt_000220,39.94147795602459,-75.1476063696845,180,0,55
pt_000221,39.94142145966373,-75.14753717636523,270,90,55
pt_000222,39.941368198969165,-75.14761057308826,0,180,55
pt_000223,39.941424695285825,-75.14767976641431,90,270,55
pt_000224,39.942273605841685,-75.1495698757527,180,0,56
pt_000225,39.94221711066287,-75.14950067999024,270,90,56
pt_000226,39.94216384871218,-75.14957407603347,0,180,56
pt_000227,39.94222034384672,-75.14964327180274,90,270,56
pt_000228,39.94204647653161,-75.14747812303925,180,0,57
pt_000229,39.94198998009345,-75.1474089292476,270,90,57
pt_000230,39.941936719482385,-75.14748232668535,0,180,57
pt_000231,39.941993215876344,-75.1475515204838,90,270,57
pt_000232,39.94197582110918,-75.15156663653197,180,0,58
pt_000233,39.94191932713271,-75.15149743941238,270,90,58
pt_000234,39.941866063902005,-75.15157083356846,0,180,58
pt_000235,39.94192255783427,-75.15164003069484,90,270,58
pt_000236,39.942068586980646,-75.15233645103476,180,0,59
pt_000237,39.94201209346768,-75.15226725318054,270,90,59
pt_000238,39.94195882974399,-75.1523406468333,0,180,59
pt_000239,39.94201532321275,-75.1524098446943,90,270,59
pt_000240,39.94194134505994,-75.1511891046845,180,0,60
pt_000241,39.941884850856155,-75.15111990791395,270,90,60
pt_000242,39.94183158786725,-75.15119330232879,0,180,60
pt_000243,39.94188808202684,-75.15126249910612,90,270,60
pt_000244,39.94187293999444,-75.1507587956401,180,0,61
pt_000245,39.941816445531565,-75.15068959929707,270,90,61
pt_000246,39.94176318281819,-75.15076299397535,0,180,61
pt_000247,39.94181967723684,-75.15083219032519,90,270,61
pt_000248,39.9418271121458,-75.15041258029022,180,0,62
pt_000249,39.94177061747449,-75.15034338428175,270,90,62
pt_000250,39.94171735498281,-75.15041677918198,0,180,62
pt_000251,39.94177384960994,-75.15048597519723,90,270,62
pt_000252,39.94173417222374,-75.14964435661688,180,0,63
pt_000253,39.941677677089906,-75.1495751613419,270,90,63
pt_000254,39.94162441509019,-75.14964855674397,0,180,63
pt_000255,39.941680910179834,-75.14971775202574,90,270,63
pt_000256,39.94242908376964,-75.1522616280727,180,0,64
pt_000257,39.94237259021155,-75.1521924299135,270,90,64
pt_000258,39.942319326536655,-75.15226582401438,0,180,64
pt_000259,39.942375820050536,-75.15233502218037,90,270,64
pt_000260,39.94264410108329,-75.153832613143,180,0,65
pt_000261,39.942587608471115,-75.15376341345842,270,90,65
pt_000262,39.94253434379023,-75.15383680655988,0,180,65
pt_000263,39.94259083635821,-75.15390600625123,90,270,65
pt_000264,39.94276876342193,-75.1546135217036,180,0,66
pt_000265,39.94271227127993,-75.15454432124268,270,90,66
pt_000266,39.94265900609904,-75.15461771386656,0,180,66
pt_000267,39.94271549819685,-75.15468691433425,90,270,66
pt_000268,39.942256369136196,-75.15111614805978,180,0,67
pt_000269,39.94219987488844,-75.15104695102904,270,90,67
pt_000270,39.942146611947024,-75.1511203458414,0,180,67
pt_000271,39.94220310615058,-75.15118954287892,90,270,67
pt_000272,39.94230190552147,-75.15147925534268,180,0,68
pt_000273,39.94224541149233,-75.1514100579636,270,90,68
pt_000274,39.94219214831838,-75.15148345254048,0,180,68
pt_000275,39.942248642303305,-75.15155264992633,90,270,68
pt_000276,39.94226179061966,-75.15391903806437,180,0,69
pt_000277,39.94220529805958,-75.15384983869735,270,90,69
pt_000278,39.94215203332243,-75.15392323131805,0,180,69
pt_000279,39.94220852583832,-75.15399243069184,90,270,69
pt_000280,39.94302556617785,-75.15456663800066,180,0,70
pt_000281,39.9429690740076,-75.15449743731715,270,90,70
pt_000282,39.94291580885738,-75.15457083025522,0,180,70
pt_000283,39.94297230098343,-75.1546400309455,90,270,70
pt_000284,39.94278356486104,-75.14620339420136,180,0,71
pt_000285,39.94272706765526,-75.14613420071906,270,90,71
pt_000286,39.942673807862676,-75.14620759995252,0,180,71
pt_000287,39.94273030502423,-75.14627679344161,90,270,71
pt_000288,39.94386602517234,-75.14624771213761,180,0,72
pt_000289,39.94380952799308,-75.14617851751593,270,90,72
pt_000290,39.943756268174674,-75.14625191788417,0,180,72
pt_000291,39.9438127653097,-75.14632111251265,90,270,72
pt_000292,39.943823410177274,-75.14589125464086,180,0,73
pt_000293,39.94376691278343,-75.14582206035904,270,90,73
pt_000294,39.94371365319329,-75.14589546096067,0,180,73
pt_000295,39.943770150542925,-75.1459646552493,90,270,73
pt_000296,39.944704701575404,-75.14606786558019,180,0,74
pt_000297,39.94464820428779,-75.14599867025385,270,90,74
pt_000298,39.944594944586576,-75.14607207166922,0,180,74
pt_000299,39.944651441830004,-75.14614126700236,90,270,74
pt_000300,39.94465884664253,-75.14570671204929,180,0,75
pt_000301,39.94460234913747,-75.14563751707,270,90,75
pt_000302,39.94454908966756,-75.14571091871898,0,180,75
pt_000303,39.94460558712842,-75.14578011370506,90,270,75
pt_000304,39.94408227915425,-75.14946253276773,180,0,76
pt_000305,39.94402578391058,-75.14939333525228,270,90,76
pt_000306,39.94397252203294,-75.14946673333375,0,180,76
pt_000307,39.9440290172324,-75.14953593085598,90,270,76
pt_000308,39.94417650795239,-75.15026256118894,180,0,77
pt_000309,39.94412001319042,-75.1501933629122,270,90,77
pt_000310,39.94406675080042,-75.15026676046824,0,180,77
pt_000311,39.94412324551821,-75.15033595875177,90,270,77
pt_000312,39.94407042021764,-75.14864246492863,180,0,78
pt_000313,39.944013924480224,-75.14857326810726,270,90,78
pt_000314,39.94396066312794,-75.14864666681885,0,180,78
pt_000315,39.94401715882118,-75.14871586364703,90,270,78
pt_000316,39.94404633215566,-75.147719495584,180,0,79
pt_000317,39.943989835862524,-75.1476502995547,270,90,79
pt_000318,39.943936575101546,-75.14772369896389,0,180,79
pt_000319,39.943993071350455,-75.14779289499998,90,270,79
pt_000320,39.94347593284766,-75.14783802348265,180,0,80
pt_000321,39.94341943662597,-75.14776882793578,270,90,80
pt_000322,39.9433661757877,-75.14784222663576,0,180,80
pt_000323,39.94342267196518,-75.14791142218942,90,270,80
pt_000324,39.94442917027235,-75.14779358212081,180,0,81
pt_000325,39.9443726740238,-75.14772438563996,270,90,81
pt_000326,39.94431941321625,-75.14779778540468,0,180,81
pt_000327,39.94437590942063,-75.14786698189234,90,270,81
pt_000328,39.9423674864104,-75.1463554893521,180,0,82
pt_000329,39.942310989296274,-75.14628629616709,270,90,82
pt_000330,39.942257729405235,-75.14635969483177,0,180,82
pt_000331,39.942314226475155,-75.14642888802358,90,270,82
pt_000332,39.94511111829761,-75.1492764039646,180,0,83
pt_000333,39.94505462294174,-75.14920720555598,270,90,83
pt_000334,39.94500136118581,-75.14928060489495,0,180,83
pt_000335,39.945057856497456,-75.14934980331037,90,270,83
pt_000336,39.94373764457953,-75.15197756372083,180,0,84
pt_000337,39.94368115085023,-75.15190836446496,270,90,84
pt_000338,39.94362788736042,-75.15198176020226,0,180,84
pt_000339,39.943684381045514,-75.15205095946492,90,270,84
pt_000340,39.94176424236154,-75.1448428292029,180,0,85
pt_000341,39.941707744336775,-75.14477363789022,270,90,85
pt_000342,39.94165448541352,-75.14484703708904,0,180,85
pt_000343,39.941710983394074,-75.1449162284085,90,270,85
pt_000344,39.94377835875731,-75.14555103345454,180,0,86
pt_000345,39.94372186115862,-75.14548183950154,270,90,86
pt_000346,39.943668601786364,-75.14555524032123,0,180,86
pt_000347,39.94372509934084,-75.14562443428102,90,270,86
pt_000348,39.9475891359411,-75.1543658045288,180,0,87
pt_000349,39.94753264364944,-75.15429659936345,270,90,87
pt_000350,39.94747937863883,-75.15436999738942,0,180,87
pt_000351,39.94753587088632,-75.15443920256153,90,270,87
pt_000352,39.94746265685182,-75.15330323103056,180,0,88
pt_000353,39.947406163920334,-75.15323402687771,270,90,88
pt_000354,39.94735289959019,-75.15330742560018,0,180,88
pt_000355,39.947409392477454,-75.1533766297598,90,270,88
pt_000356,39.946977197403626,-75.15048512155508,180,0,89
pt_000357,39.94692070277536,-75.15041592024038,270,90,89
pt_000358,39.94686744024951,-75.1504893206479,0,180,89
pt_000359,39.94692393483358,-75.1505585219694,90,270,89
pt_000360,39.94707268044982,-75.15125102094449,180,0,90
pt_000361,39.9470161862827,-75.15118181889557,270,90,90
pt_000362,39.94696292326638,-75.15125521880576,0,180,90
pt_000363,39.947019417389306,-75.15132442086147,90,270,90
pt_000364,39.94701858164951,-75.15449419013788,180,0,91
pt_000365,39.94696208943518,-75.15442498544701,270,90,91
pt_000366,39.94690882434095,-75.15449838275586,0,180,91
pt_000367,39.946965316511076,-75.15456758745349,90,270,91
pt_000368,39.94687465715468,-75.14966696719132,180,0,92
pt_000369,39.9468181620338,-75.14959776666147,270,90,92
pt_000370,39.94676490003189,-75.1496711675997,0,180,92
pt_000371,39.946821395108564,-75.14974036813632,90,270,92
pt_000372,39.94694597499506,-75.15023599840424,180,0,93
pt_000373,39.946889480216825,-75.15016679732852,270,90,93
pt_000374,39.946836217850496,-75.15024019789765,0,180,93
pt_000375,39.94689271258454,-75.15030939898016,90,270,93
pt_000376,39.9467071576845,-75.1428070156826,180,0,94
pt_000377,39.94665065843346,-75.14273782102856,270,90,94
pt_000378,39.946597400826384,-75.14281122716409,0,180,94
pt_000379,39.94665390003324,-75.14288042182494,90,270,94
pt_000380,39.94696112090452,-75.15404728311024,180,0,95
pt_000381,39.94690462842109,-75.15397807884958,270,90,95
pt_000382,39.94685136361305,-75.15405147644675,0,180,95
pt_000383,39.946907856052256,-75.15412068071421,90,270,95
pt_000384,39.94688149464941,-75.15342546425632,180,0,96
pt_000385,39.94682500179157,-75.15335626059387,270,90,96
pt_000386,39.94677173738169,-75.15342965859257,0,180,96
pt_000387,39.94682823019533,-75.1534988622618,90,270,96
pt_000388,39.94669064674665,-75.14646293816185,180,0,97
pt_000389,39.9466341496967,-75.14639374048406,270,90,97
pt_000390,39.94658088974717,-75.1464671437355,0,180,97
pt_000391,39.94663738675292,-75.14653634142009,90,270,97
pt_000392,39.946541889922784,-75.14449656470963,180,0,98
pt_000393,39.946485391688945,-75.14442736881875,270,90,98
pt_000394,39.946432132998936,-75.14450077345111,0,180,98
pt_000395,39.94648863118857,-75.1445699693488,90,270,98
pt_000396,39.9465889829571,-75.14810194008156,180,0,99
pt_000397,39.94653248689395,-75.14803274114426,270,90,99
pt_000398,39.94647922589404,-75.14810614300086,0,180,99
pt_000399,39.94653572191298,-75.14817534194495,90,270,99
pt_000400,39.94637887217548,-75.14653342617932,180,0,100
pt_000401,39.94632237516799,-75.1464642287605,270,90,100
pt_000402,39.94626911517254,-75.14653763161981,0,180,100
pt_000403,39.94632561213583,-75.14660682904541,90,270,100
pt_000404,39.946298963338776,-75.14979276036694,180,0,101
pt_000405,39.94624246829368,-75.1497235603189,270,90,101
pt_000406,39.94618920620978,-75.14979696053648,0,180,101
pt_000407,39.946245701210664,-75.14986616059129,90,270,101
pt_000408,39.946363056073615,-75.15302412598723,180,0,102
pt_000409,39.94630656297418,-75.15295492318668,270,90,102
pt_000410,39.94625329882016,-75.15302832093991,0,180,102
pt_000411,39.9463097918754,-75.15309752374726,90,270,102
pt_000412,39.946166967052726,-75.14657816012993,180,0,103
pt_000413,39.946110470072206,-75.14650896288975,270,90,103
pt_000414,39.946057210047556,-75.14658236548502,0,180,103
pt_000415,39.94611370698391,-75.146651562732,90,270,103
pt_000416,39.94616833903716,-75.15144367487493,180,0,104
pt_000417,39.94611184498612,-75.15137447358703,270,90,104
pt_000418,39.94605858184419,-75.15144787236906,0,180,104
pt_000419,39.946115075851026,-75.15151707366374,90,270,104
pt_000420,39.946107713068194,-75.14820683809849,180,0,105
pt_000421,39.94605121706826,-75.14813763956418,270,90,105
pt_000422,39.94599795599998,-75.14821104081851,0,180,105
pt_000423,39.946054451955725,-75.14828023935961,90,270,105
pt_000424,39.94617541299267,-75.14875153031473,180,0,106
pt_000425,39.94611891732069,-75.14868233125847,270,90,106
pt_000426,39.9460656559036,-75.14875573215892,0,180,106
pt_000427,39.94612215153138,-75.14882493122195,90,270,106
pt_000428,39.94620114740449,-75.15421029754513,180,0,107
pt_000429,39.946144655019275,-75.1541410939231,270,90,107
pt_000430,39.94609139010491,-75.15421449057135,0,180,107
pt_000431,39.946147882445956,-75.15428369420016,90,270,107
pt_000432,39.94605914722776,-75.15308727189505,180,0,108
pt_000433,39.94600265416637,-75.15301806935156,270,90,108
pt_000434,39.94594938997116,-75.15309146672692,0,180,108
pt_000435,39.946005882988345,-75.15316066927718,90,270,108
pt_000436,39.94556986771901,-75.14995539109114,180,0,109
pt_000437,39.945513372771934,-75.14988619165057,270,90,109
pt_000438,39.94546011058206,-75.14995959095285,0,180,109
pt_000439,39.94551660548496,-75.15002879040021,90,270,109
pt_000440,39.94531901691331,-75.14310454353823,180,0,110
pt_000441,39.94526251784152,-75.14303535005064,270,90,110
pt_000442,39.945209260040464,-75.14310875445295,0,180,110
pt_000443,39.94526575906806,-75.14317794794735,90,270,110
pt_000444,39.94540256534943,-75.1437880398271,180,0,111
pt_000445,39.945346066689126,-75.14371884568597,270,90,111
pt_000446,39.94529280845033,-75.14379224964271,0,180,111
pt_000447,39.94534930706643,-75.14386144379067,90,270,111
pt_000448,39.94539804392694,-75.1467454437613,180,0,112
pt_000449,39.9453415470472,-75.14667624716523,270,90,112
pt_000450,39.94528828691354,-75.14674964879855,0,180,112
pt_000451,39.94534478374908,-75.14681884540141,90,270,112
pt_000452,39.945367213011664,-75.14837025103385,180,0,113
pt_000453,39.945310717110196,-75.14830105311795,270,90,113
pt_000454,39.94525745593543,-75.14837445344408,0,180,113
pt_000455,39.94531395179272,-75.14844365136678,90,270,113
pt_000456,39.945240955962504,-75.14553883249191,180,0,114
pt_000457,39.94518445835631,-75.1454696370593,270,90,114
pt_000458,39.94513119899536,-75.14554303946886,0,180,114
pt_000459,39.94518769655735,-75.14561223490824,90,270,114
pt_000460,39.945600304652494,-75.1531845759093,180,0,115
pt_000461,39.94554381164972,-75.1531153737523,270,90,115
pt_000462,39.945490547391074,-75.15318877055563,0,180,115
pt_000463,39.94554704034964,-75.1532579727194,90,270,115
pt_000464,39.945793686280616,-75.15476131601072,180,0,116
pt_000465,39.945737194227235,-75.15469211234556,270,90,116
pt_000466,39.9456839289589,-75.15476550812154,0,180,116
pt_000467,39.945740420968065,-75.15483471179348,90,270,116
pt_000468,39.94520858502819,-75.15003701919683,180,0,117
pt_000469,39.94515209013029,-75.14996782005639,270,90,117
pt_000470,39.945098827887264,-75.15004121890433,0,180,117
pt_000471,39.94515532274096,-75.15011041805157,90,270,117
pt_000472,39.94500548056665,-75.14845206963992,180,0,118
pt_000473,39.944948984714465,-75.14838287202441,270,90,118
pt_000474,39.94489572348643,-75.14845627189557,0,180,118
pt_000475,39.944952219294386,-75.14852546951785,90,270,118
pt_000476,39.94480539421351,-75.14687689425051,180,0,119
pt_000477,39.94474889741297,-75.14680769814879,270,90,119
pt_000478,39.944695637193654,-75.14688109903868,0,180,119
pt_000479,39.944752133950004,-75.1469502951472,90,270,119
pt_000480,39.94455827121514,-75.14493383751385,180,0,120
