filename,point_id,intersection_idx,lat,lon,arm_direction,heading,gsv_pano_id,gsv_date,has_traffic_light,has_stop_sign,num_traffic_lights,num_stop_signs,detections_json
pt_000000_arm0_offset15.jpg,pt_000000,0,39.94294971163457,-75.14364165115977,0,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFtY3ZXemdF,2019-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000001_arm90_offset15.jpg,pt_000001,0,39.94289321288645,-75.14357245963868,90,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFzZmVlbWdF,2019-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000002_arm180_offset15.jpg,pt_000002,0,39.94283995473561,-75.14364586105992,180,15,0c-YDHIgKdZvTzJsoH3LZQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000003_arm270_offset15.jpg,pt_000003,0,39.94289645343953,-75.14371505258784,270,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFtYUh3MEFF,2019-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000004_arm0_offset15.jpg,pt_000004,1,39.9431514922646,-75.1452433603415,0,195,oo_XU_BBhWUSsEXLUrjrQQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000005_arm90_offset15.jpg,pt_000005,1,39.94309499448079,-75.14517416728283,90,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEwYk82NGdF,2019-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000006_arm180_offset15.jpg,pt_000006,1,39.94304173530416,-75.14524756766643,180,15,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYzd3eFFF,2019-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000007_arm270_offset15.jpg,pt_000007,1,39.9430982330438,-75.1453167607319,270,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyY2V3MEFF,2019-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000008_arm0_offset15.jpg,pt_000008,2,39.942886937133856,-75.15053888257358,0,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFzYWI2Y3c.,2019-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000009_arm90_offset15.jpg,pt_000009,2,39.94283044253842,-75.15046968538061,90,285,ZjIpGNN-Qvc7zaeSF1tfgQ,2025-10,True,False,4,0,"{""traffic_lights"": [{""confidence"": 0.7113020420074463, ""class"": ""traffic light"", ""bbox"": [143.86468505859375, 263.00775146484375, 155.0733642578125, 287.23297119140625]}, {""confidence"": 0.6293742656707764, ""class"": ""traffic light"", ""bbox"": [554.78173828125, 257.8024597167969, 568.828125, 282.3681335449219]}, {""confidence"": 0.5757301449775696, ""class"": ""traffic light"", ""bbox"": [160.43341064453125, 262.8599853515625, 170.0157470703125, 287.005615234375]}, {""confidence"": 0.5601234436035156, ""class"": ""traffic light"", ""bbox"": [420.25115966796875, 266.56927490234375, 430.55914306640625, 286.90093994140625]}], ""stop_signs"": []}"
pt_000010_arm180_offset15.jpg,pt_000010,2,39.94277717996832,-75.15054308132677,180,15,CAoSFkNJSE0wb2dLRUlDQWdJRGFxZmFRRkE.,2019-05,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.6882981657981873, ""class"": ""traffic light"", ""bbox"": [74.76681518554688, 286.7646484375, 91.6064453125, 314.21954345703125]}, {""confidence"": 0.6606837511062622, ""class"": ""traffic light"", ""bbox"": [458.6953125, 260.3206787109375, 471.888671875, 289.1204833984375]}], ""stop_signs"": []}"
pt_000011_arm270_offset15.jpg,pt_000011,2,39.94283367451956,-75.15061227852652,270,105,UbEtt9EmVkJmy1tZTCNY5Q,2025-11,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.6355695724487305, ""class"": ""traffic light"", ""bbox"": [8.347888946533203, 270.9644775390625, 21.770753860473633, 296.558837890625]}], ""stop_signs"": []}"
pt_000012_arm0_offset15.jpg,pt_000012,3,39.94240404222485,-75.15065079395653,0,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFpZXVtaGdF,2019-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000013_arm90_offset15.jpg,pt_000013,3,39.94234754769687,-75.15058159716234,90,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFtWTZqeVFF,2019-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000014_arm180_offset15.jpg,pt_000014,3,39.94229428505393,-75.15065499249908,180,15,CAoSFkNJSE0wb2dLRUlDQWdJRGFtY3JyUEE.,2019-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
