point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000044,39.98761899814973,-75.1296503834228,180,0,11
pt_000045,39.98756249098929,-75.12958115802113,270,90,11
pt_000046,39.98750924192546,-75.12965461871137,0,180,11
pt_000047,39.98756574904172,-75.1297238441199,90,270,11
pt_000048,39.98749250909937,-75.12701749024663,180,0,12
pt_000049,39.987436000354016,-75.12694826716533,270,90,12
pt_000050,39.98738275297704,-75.12702172978373,0,180,12
pt_000051,39.987439261678205,-75.1270909528719,90,270,12
pt_000052,39.987343362329746,-75.1246204316391,180,0,13
pt_000053,39.98728685214145,-75.12455121070505,270,90,13
pt_000054,39.987233606300165,-75.12462467504206,0,180,13
pt_000055,39.987290116444285,-75.12469389598297,90,270,13
pt_000056,39.98719377069254,-75.12759051501845,180,0,14
pt_000057,39.98713726229191,-75.12752129176481,270,90,14
pt_000058,39.98708401454681,-75.12759475361054,0,180,14
pt_000059,39.98714052290323,-75.12766397687103,90,270,14
pt_000060,39.98709049147333,-75.1251031884112,180,0,15
pt_000061,39.98703398157546,-75.12503396733315,270,90,15
pt_000062,39.98698073542401,-75.12510743101792,0,180,15
pt_000063,39.98703724527769,-75.12517665210285,90,270,15
pt_000064,39.986899483534515,-75.12814828521995,180,0,16
pt_000065,39.986842975469486,-75.12807906180211,270,90,16
pt_000066,39.986789727366,-75.12815252289197,0,180,16
pt_000067,39.98684623538687,-75.12822174631664,90,270,16
pt_000068,39.986836929974054,-75.12557978466303,180,0,17
pt_000069,39.98678042036289,-75.1255105634468,270,90,17
pt_000070,39.98672717390524,-75.12558402648341,0,180,17
pt_000071,39.986783683472204,-75.1256532477065,90,270,17
pt_000072,39.986525865322854,-75.12616848957613,180,0,18
pt_000073,39.98646935606587,-75.12609926818705,270,90,18
pt_000074,39.98641610923,-75.12617273042538,0,180,18
pt_000075,39.9864726184428,-75.12624195182131,90,270,18
pt_000076,39.9865956080468,-75.12873569590558,180,0,19
pt_000077,39.986539100335136,-75.12866647230867,270,90,19
pt_000078,39.98648585185434,-75.12873993260902,0,180,19
pt_000079,39.986542359521785,-75.12880915621277,90,270,19
pt_000080,39.986352977504545,-75.12515575615397,180,0,20
pt_000081,39.986296467637864,-75.12508653578409,270,90,20
pt_000082,39.98624322145048,-75.12515999862963,0,180,20
pt_000083,39.986299731272965,-75.12522921900636,90,270,20
pt_000084,39.98707630653203,-75.12236684812466,180,0,21
pt_000085,39.98701979498712,-75.12229762933866,270,90,21
pt_000086,39.98696655058927,-75.12237109515412,0,180,21
pt_000087,39.98702306208999,-75.12244031394697,90,270,21
pt_000088,39.986374865258135,-75.13190967801734,180,0,22
pt_000089,39.98631835945695,-75.13184045200381,270,90,22
pt_000090,39.98626510894148,-75.1319139095759,0,180,22
pt_000091,39.986321614698504,-75.13198313559624,90,270,22
pt_000092,39.98628893862691,-75.12932730402467,180,0,23
pt_000093,39.98623243127118,-75.12925808024805,270,90,23
pt_000094,39.98617918241032,-75.1293315397526,0,180,23
pt_000095,39.986235689721845,-75.12940076353604,90,270,23
pt_000096,39.98623095621145,-75.12673797115899,180,0,24
pt_000097,39.986174447297095,-75.1266687495966,270,90,24
pt_000098,39.98612120009537,-75.1267422110692,0,180,24
pt_000099,39.98617770896554,-75.12681143263843,90,270,24
pt_000100,39.985865823862795,-75.12472775303253,180,0,25
pt_000101,39.98580931373823,-75.12465853351559,270,90,25
pt_000102,39.98575606782363,-75.12473199616966,0,180,25
pt_000103,39.985812577904014,-75.12480121569347,90,270,25
pt_000104,39.98593382827512,-75.12729891472978,180,0,26
pt_000105,39.985877319698226,-75.12722969300346,270,90,26
pt_000106,39.985824072136104,-75.12730315371462,0,180,26
pt_000107,39.985880580668834,-75.1273723754478,90,270,26
pt_000108,39.98598713698688,-75.1299050482909,180,0,27
pt_000109,39.98593062997877,-75.12983582434114,270,90,27
pt_000110,39.98587738074671,-75.12990928306597,0,180,27
pt_000111,39.98593388771065,-75.12997850702259,90,270,27
pt_000112,39.985565674094836,-75.12531877734583,180,0,28
pt_000113,39.985509164325826,-75.12524955764296,270,90,28
pt_000114,39.98545591803155,-75.12532301950874,0,180,28
pt_000115,39.98551242775637,-75.12539223921847,90,270,28
pt_000116,39.985683807253245,-75.13048868062054,180,0,29
pt_000117,39.98562730059628,-75.13041945649431,270,90,29
pt_000118,39.9855740509893,-75.13049291443322,0,180,29
pt_000119,39.985630557602086,-75.13056213856629,90,270,29
pt_000120,39.98562948447195,-75.12787868685012,180,0,30
pt_000121,39.98557297624385,-75.12780946495157,270,90,30
pt_000122,39.98551972830928,-75.1278829248787,0,180,30
pt_000123,39.98557623649319,-75.12795214678412,90,270,30
pt_000124,39.98546816326429,-75.12438569716886,180,0,31
pt_000125,39.98541165293361,-75.12431647834204,270,90,31
pt_000126,39.985358407236994,-75.1243899408341,0,180,31
pt_000127,39.98541491752349,-75.12445915966778,90,270,31
pt_000128,39.98538129000274,-75.1310625953394,180,0,32
pt_000129,39.985324783691055,-75.13099337104397,270,90,32
pt_000130,39.98527153371539,-75.13106682820543,0,180,32
pt_000131,39.98532803998287,-75.13113605250773,90,270,32
pt_000132,39.98532063077231,-75.12847265312634,180,0,33
pt_000133,39.98526412290158,-75.12840343104833,270,90,33
pt_000134,39.98521087458542,-75.12847689017546,0,180,33
pt_000135,39.985267382411955,-75.12854611226034,90,270,33
pt_000136,39.98526664909076,-75.12587944029033,180,0,34
pt_000137,39.985210139659046,-75.12581022042569,270,90,34
pt_000138,39.98515689300456,-75.12588368152822,0,180,34
pt_000139,39.98521340239207,-75.12595290139971,90,270,34
pt_000140,39.98518997213142,-75.124136292088,180,0,35
pt_000141,39.985133461650435,-75.12406707375239,270,90,35
pt_000142,39.98508021611282,-75.12414053613904,0,180,35
pt_000143,39.98513672654962,-75.1242097544815,90,270,35
pt_000144,39.984889678825134,-75.12215802244404,180,0,36
pt_000145,39.98483316715326,-75.12208880606116,270,90,36
pt_000146,39.98477992288253,-75.12216226967433,0,180,36
pt_000147,39.98483643451023,-75.12223148606407,90,270,36
pt_000148,39.98496635418749,-75.1239281302823,180,0,37
pt_000149,39.9849098435811,-75.12385891234793,270,90,37
pt_000150,39.9848565981762,-75.12393237465588,0,180,37
pt_000151,39.984913108738425,-75.12400159259711,90,270,37
pt_000152,39.98497473961652,-75.12645193001266,180,0,38
pt_000153,39.98491823052926,-75.12638270996915,270,90,38
pt_000154,39.984864983507,-75.12645617030687,0,180,38
pt_000155,39.98492149255009,-75.12652539035723,90,270,38
pt_000156,39.98506805618252,-75.13164619832602,180,0,39
pt_000157,39.98501155022196,-75.13157697386424,270,90,39
pt_000158,39.98495829987136,-75.1316504302291,0,180,39
pt_000159,39.98501480578773,-75.1317196546977,90,270,39
pt_000160,39.98501536539873,-75.1290636115389,180,0,40
pt_000161,39.98495885788355,-75.12899438928025,270,90,40
pt_000162,39.984905609187734,-75.12906784761363,0,180,40
pt_000163,39.98496211665875,-75.1291370698791,90,270,40
pt_000164,39.98487104972372,-75.12553264638348,180,0,41
pt_000165,39.98481454008305,-75.1254634272108,270,90,41
pt_000166,39.984761293649605,-75.12553688815728,0,180,41
pt_000167,39.984817803246095,-75.12560610733682,90,270,41
pt_000168,39.984694149972086,-75.12252907992637,180,0,42
pt_000169,39.98463763852343,-75.12245986343399,270,90,42
pt_000170,39.98458439401433,-75.12253332654457,0,180,42
pt_000171,39.98464090541878,-75.12260254304383,90,270,42
pt_000172,39.98461254024117,-75.12362508615011,180,0,43
pt_000173,39.98455602945216,-75.12355586882869,270,90,43
pt_000174,39.984502784240405,-75.12362933099146,0,180,43
pt_000175,39.98455929498524,-75.12369854831975,90,270,43
pt_000176,39.984815537576026,-75.13221623780169,180,0,44
pt_000177,39.984759031958504,-75.13214701312295,270,90,44
pt_000178,39.984705781241836,-75.1322204687675,0,180,44
pt_000179,39.98476228681518,-75.13228969345306,90,270,44
pt_000180,39.984590867869635,-75.12465561428432,180,0,45
pt_000181,39.984534357700895,-75.12458639612726,270,90,45
pt_000182,39.98448111182865,-75.1246598574584,0,180,45
pt_000183,39.9845376219532,-75.12472907562231,90,270,45
pt_000184,39.98466113006633,-75.12702324987546,180,0,46
pt_000185,39.98460462132276,-75.12695402967617,270,90,46
pt_000186,39.98455137393342,-75.12702748922648,0,180,46
pt_000187,39.98460788263279,-75.12709670943264,90,270,46
pt_000188,39.98471605822159,-75.12963179632175,180,0,47
pt_000189,39.98465955104827,-75.12956257389538,270,90,47
pt_000190,39.98460630198744,-75.1296360314593,0,180,47
pt_000191,39.98466280911661,-75.1297052538925,90,270,47
pt_000192,39.98450169348863,-75.12290289779338,180,0,48
pt_000193,39.984445182264864,-75.12283368118607,270,90,48
pt_000194,39.98439193751561,-75.12290714379526,0,180,48
pt_000195,39.984448448695176,-75.12297636040945,90,270,48
pt_000196,39.98437831858994,-75.12106874506846,180,0,49
pt_000197,39.98432180626214,-75.12099953011356,270,90,49
pt_000198,39.98426856268795,-75.12107299402763,0,180,49
pt_000199,39.98432507497157,-75.12114220898941,90,270,49
pt_000200,39.98435823870061,-75.12508577044996,180,0,50
pt_000201,39.984301728790655,-75.12501655217204,270,90,50
pt_000202,39.98424848264202,-75.12509001291413,0,180,50
pt_000203,39.98430499250779,-75.12515923119891,90,270,50
pt_000204,39.984607792815446,-75.12530982903519,180,0,51
pt_000205,39.984551283040496,-75.12524061031637,270,90,51
pt_000206,39.98449803674904,-75.12531407115274,0,180,51
pt_000207,39.984554546479806,-75.12538328987843,90,270,51
pt_000208,39.984275593414175,-75.12332990932379,180,0,52
pt_000209,39.98421908244731,-75.12326069259156,270,90,52
pt_000210,39.9841658374237,-75.12333415462123,0,180,52
pt_000211,39.98422234834638,-75.12340337136033,90,270,52
pt_000212,39.98425407824283,-75.12492299939682,180,0,53
pt_000213,39.98419756823481,-75.12485378136056,270,90,53
pt_000214,39.98414432219021,-75.12492724211761,0,180,53
pt_000215,39.98420083215399,-75.12499646016072,90,270,53
pt_000216,39.98441460247806,-75.13020876047952,180,0,54
pt_000217,39.98435809565187,-75.13013953788031,270,90,54
pt_000218,39.984304846220425,-75.13021299466557,0,180,54
pt_000219,39.98436135300243,-75.13028221727161,90,270,54
pt_000220,39.98435210351131,-75.12762558152055,180,0,55
pt_000221,39.98429559513014,-75.127556361135,270,90,55
pt_000222,39.984242347353856,-75.12762981987858,0,180,55
pt_000223,39.98429885569085,-75.12769904027098,90,270,55
pt_000224,39.98426372027344,-75.1241359390103,180,0,56
pt_000225,39.98420720979171,-75.12406672161929,270,90,56
pt_000226,39.98415396425152,-75.12414018300402,0,180,56
pt_000227,39.984210474689064,-75.12420940040187,90,270,56
pt_000228,39.98412485622175,-75.121538222421,180,0,57
pt_000229,39.98406834417638,-75.12146900733372,270,90,57
pt_000230,39.984015100300546,-75.12154247060538,0,180,57
pt_000231,39.98407161230173,-75.12161168569953,90,270,57
pt_000232,39.98405515061506,-75.12820201026055,180,0,58
pt_000233,39.98399864258071,-75.128132789698,270,90,58
pt_000234,39.98394539443414,-75.12820624766822,0,180,58
pt_000235,39.9840019024243,-75.12827546823762,90,270,58
pt_000236,39.984104602955895,-75.13080131208314,180,0,59
pt_000237,39.984048096486234,-75.13073208930685,270,90,59
pt_000238,39.98399484667411,-75.13080554529196,0,180,59
pt_000239,39.9840513530996,-75.13087476807509,90,270,59
pt_000240,39.98384881065669,-75.12454931508917,180,0,60
pt_000241,39.98379230042353,-75.12448009777711,270,90,60
pt_000242,39.98373905461716,-75.12455355838871,0,180,60
pt_000243,39.98379556480611,-75.12462277570765,90,270,60
pt_000244,39.98375936733652,-75.12622776333323,180,0,61
pt_000245,39.983702858113624,-75.1261585447154,270,90,61
pt_000246,39.983649611231314,-75.12623200391391,0,180,61
pt_000247,39.983706120410034,-75.12630122253863,90,270,61
pt_000248,39.98375521806954,-75.12877891780884,180,0,62
pt_000249,39.98369871038228,-75.12870969707194,270,90,62
pt_000250,39.98364546186509,-75.1287831542652,0,180,62
pt_000251,39.983701969508175,-75.12885237500895,90,270,62
pt_000252,39.98379412673541,-75.13139217348305,180,0,63
pt_000253,39.98373762062122,-75.13132295053157,270,90,63
pt_000254,39.98368437042953,-75.13139640571738,0,180,63
pt_000255,39.98374087649953,-75.13146562867571,90,270,63
pt_000256,39.983519308040115,-75.12601882886267,180,0,64
pt_000257,39.98346279869133,-75.12594961066345,270,90,64
pt_000258,39.98340955194221,-75.12602306976609,0,180,64
pt_000259,39.9834660612468,-75.1260922879722,90,270,64
pt_000260,39.98344991082466,-75.12682209576309,180,0,65
pt_000261,39.98339340195933,-75.12675287696607,270,90,65
pt_000262,39.98334015469525,-75.12682633536367,0,180,65
pt_000263,39.983396663516366,-75.12689555416755,90,270,65
pt_000264,39.98339966499237,-75.12498588782911,180,0,66
pt_000265,39.98334315502178,-75.12491667061158,270,90,66
pt_000266,39.983289908934275,-75.12499013039486,0,180,66
pt_000267,39.98334641886068,-75.12505934761927,90,270,66
pt_000268,39.983449568284286,-75.12935893618406,180,0,67
pt_000269,39.98339306094601,-75.12928971527602,270,90,67
pt_000270,39.98333981205621,-75.1293631716837,0,180,67
pt_000271,39.98339631935031,-75.12943239259857,90,270,67
pt_000272,39.98348191138711,-75.1319856053005,180,0,68
pt_000273,39.98342540562998,-75.13191638217347,270,90,68
pt_000274,39.98337215505708,-75.13198983655606,0,180,68
pt_000275,39.98342866077002,-75.13205905968995,90,270,68
pt_000276,39.98331587903716,-75.1258370996695,180,0,69
pt_000277,39.98325936957888,-75.12576788182892,270,90,69
pt_000278,39.98320612294561,-75.12584134085401,0,180,69
pt_000279,39.983262632359725,-75.12591055870145,90,270,69
pt_000280,39.983144653522594,-75.12739847810083,180,0,70
pt_000281,39.983088145004054,-75.12732925913531,270,90,70
pt_000282,39.98303489736967,-75.12740271675062,0,180,70
pt_000283,39.983091405844014,-75.127471935723,90,270,70
pt_000284,39.9832413065621,-75.1325560765601,180,0,71
pt_000285,39.983184801148255,-75.13248685320362,270,90,71
pt_000286,39.983131550209045,-75.13256030687847,0,180,71
pt_000287,39.983188055578694,-75.13262953024181,90,270,71
pt_000288,39.98313991493666,-75.12994952339339,180,0,72
pt_000289,39.98308340795371,-75.12988030230956,270,90,72
pt_000290,39.983030158684514,-75.12995375791904,0,180,72
pt_000291,39.98308666562327,-75.13002297900972,90,270,72
pt_000292,39.982909207423944,-75.12547422880773,180,0,73
pt_000293,39.982852697747006,-75.12540501168375,270,90,73
pt_000294,39.98279945134507,-75.12547847055343,0,180,73
pt_000295,39.982855960977794,-75.12554768768426,90,270,73
pt_000296,39.982912170694874,-75.12718774143609,180,0,74
pt_000297,39.98285566204937,-75.12711852288297,270,90,74
pt_000298,39.982802414549326,-75.12719198041202,0,180,74
pt_000299,39.982858923150644,-75.127261198972,90,270,74
pt_000300,39.98273756373777,-75.12439252113249,180,0,75
pt_000301,39.98268105340965,-75.12432330508379,270,90,75
pt_000302,39.98262780770041,-75.12439676461605,0,180,75
pt_000303,39.98268431798434,-75.12446598067162,90,270,75
pt_000304,39.98284971140306,-75.12797834437275,180,0,76
pt_000305,39.982793203233406,-75.1279091252253,270,90,76
pt_000306,39.982739955226535,-75.12798258206675,0,180,76
pt_000307,39.982796463352,-75.12805180122106,90,270,76
pt_000308,39.982841759705046,-75.12630513333036,180,0,77
pt_000309,39.98278525052824,-75.12623591558359,270,90,77
pt_000310,39.98273200359359,-75.12630937372865,0,180,77
pt_000311,39.98278851272622,-75.12637859148226,90,270,77
pt_000312,39.98283536761157,-75.13053885284555,180,0,78
pt_000313,39.982778860983224,-75.13046963158173,270,90,78
pt_000314,39.98272561133546,-75.13054308639951,0,180,78
pt_000315,39.982782117919626,-75.13061230767019,90,270,78
pt_000316,39.982726776937845,-75.12702955693788,180,0,79
pt_000317,39.98267026819702,-75.12696033870542,270,90,79
pt_000318,39.982617020797804,-75.12703379615797,0,180,79
pt_000319,39.98267352949443,-75.12710301439728,90,270,79
pt_000320,39.982543975526305,-75.12855346618417,180,0,80
pt_000321,39.9824874677027,-75.12848424686975,270,90,80
pt_000322,39.98243421932633,-75.1285577029294,0,180,80
pt_000323,39.98249072710576,-75.12862692225065,90,270,80
pt_000324,39.98251983666541,-75.1311306735804,180,0,81
pt_000325,39.98246333039312,-75.13106145214573,270,90,81
pt_000326,39.98241008036518,-75.13113490615802,0,180,81
pt_000327,39.98246658659326,-75.13120412759953,90,270,81
pt_000328,39.98240280912627,-75.12674119087251,180,0,82
pt_000329,39.98234630021172,-75.12667197321032,270,90,82
pt_000330,39.98229305299632,-75.1267454305385,0,180,82
pt_000331,39.9823495618667,-75.12681464820754,90,270,82
pt_000332,39.982316396098845,-75.12898575250125,180,0,83
pt_000333,39.98225988853532,-75.12891653305908,270,90,83
pt_000334,39.98220663988127,-75.12898998853349,0,180,83
pt_000335,39.98226314740061,-75.1290592079825,90,270,83
pt_000336,39.98223351184856,-75.12914436758226,180,0,84
pt_000337,39.98217700438047,-75.12907514809258,270,90,84
pt_000338,39.982123755624514,-75.12914860335292,0,180,84
pt_000339,39.982180263048434,-75.12921782284944,90,270,84
pt_000340,39.9821210277324,-75.12817865003059,180,0,85
pt_000341,39.98206451968294,-75.12810943145932,270,90,85
pt_000342,39.98201127154552,-75.12818288735532,0,180,85
pt_000343,39.982067779550775,-75.12825210593344,90,270,85
pt_000344,39.98220689081742,-75.13172847024322,180,0,86
pt_000345,39.98215038490483,-75.13165924863009,270,90,86
pt_000346,39.98209713449284,-75.13173270183498,0,180,86
pt_000347,39.982153640361254,-75.13180192345493,90,270,86
pt_000348,39.982133858744064,-75.12933487982271,180,0,87
pt_000349,39.98207735139058,-75.12926566027606,270,90,87
pt_000350,39.982024102512256,-75.12933911527917,0,180,87
pt_000351,39.98208060982153,-75.12940833483266,90,270,87
pt_000352,39.98192412586021,-75.12973524179534,180,0,88
pt_000353,39.98186761874762,-75.12966602212936,270,90,88
pt_000354,39.9818143696121,-75.12973947659157,0,180,88
pt_000355,39.9818708766805,-75.12980869626442,90,270,88
pt_000356,39.9819563585156,-75.13221004439842,180,0,89
pt_000357,39.98189985289276,-75.13214082263994,270,90,89
pt_000358,39.98184660217146,-75.13221427519612,0,180,89
pt_000359,39.9819031077501,-75.13228349696143,90,270,89
pt_000360,39.98173676895485,-75.13263689492359,180,0,90
pt_000361,39.981680263588856,-75.13256767303376,270,90,90
pt_000362,39.98162701259336,-75.13264112501761,0,180,90
pt_000363,39.98168351791515,-75.13271034691427,90,270,90
pt_000364,39.98161296721203,-75.13033795233373,180,0,91
pt_000365,39.981556460462095,-75.13026873248336,270,90,91
pt_000366,39.981503210939394,-75.13034218613628,0,180,91
pt_000367,39.98155971764516,-75.1304114059935,90,270,91
pt_000368,39.98169696522109,-75.13289204311909,180,0,92
pt_000369,39.98164046000866,-75.13282282105749,270,90,92
pt_000370,39.98158720884955,-75.13289627279816,0,180,92
pt_000371,39.98164371401777,-75.1329654948666,90,270,92
pt_000372,39.98152975868713,-75.12760116707082,180,0,93
pt_000373,39.98147325028975,-75.12753194958295,270,90,93
pt_000374,39.981420002520636,-75.12760540529216,0,180,93
pt_000375,39.981476510873826,-75.1276746227869,90,270,93
pt_000376,39.981503628296174,-75.12936626556032,180,0,94
pt_000377,39.98144712096129,-75.12929704663007,270,90,94
pt_000378,39.981393872060934,-75.12937050092678,0,180,94
pt_000379,39.98145037935167,-75.12943971986387,90,270,94
pt_000380,39.981235329668735,-75.12802914466961,180,0,95
pt_000381,39.98117882152883,-75.12795992712569,270,90,95
pt_000382,39.981125573484555,-75.12803338218076,0,180,95
pt_000383,39.981182081580286,-75.12810259973152,90,270,95
pt_000384,39.98138909852676,-75.12767455180844,180,0,96
pt_000385,39.981332590173494,-75.12760533440286,270,90,96
pt_000386,39.9812793423569,-75.12767878990236,0,180,96
pt_000387,39.98133585066601,-75.12774800731478,90,270,96
pt_000388,39.98129757340387,-75.13092972648022,180,0,97
pt_000389,39.98124106700999,-75.13086050645889,270,90,97
pt_000390,39.981187817107134,-75.13093395930647,0,180,97
pt_000391,39.98124432345683,-75.13100317933467,90,270,97
pt_000392,39.981096324778555,-75.12841984521563,180,0,98
pt_000393,39.98103981687375,-75.12835062748826,270,90,98
pt_000394,39.980986568578686,-75.12842408208654,0,180,98
pt_000395,39.98104307643931,-75.12849329982076,90,270,98
pt_000396,39.9810738526212,-75.1313662001306,180,0,99
pt_000397,39.981017346489956,-75.13129697997411,270,90,99
pt_000398,39.98096409630674,-75.13137043223738,0,180,99
pt_000399,39.98102060239379,-75.13143965240073,90,270,99
pt_000400,39.98092831617805,-75.12885440565645,180,0,100
pt_000401,39.98087180853473,-75.1287851877387,270,90,100
pt_000402,39.98081855996071,-75.12885864181443,0,180,100
pt_000403,39.980875067559836,-75.12892785973904,90,270,100
pt_000404,39.98088070284842,-75.13055648960112,180,0,101
pt_000405,39.98082419622965,-75.13048727031538,270,90,101
pt_000406,39.98077094656473,-75.13056072300475,0,180,101
pt_000407,39.98082745313932,-75.13062994229732,90,270,101
pt_000408,39.98082845270253,-75.13183155425979,180,0,102
pt_000409,39.98077194685129,-75.1317623339662,270,90,102
pt_000410,39.98071869636915,-75.13183578559902,0,180,102
pt_000411,39.98077520217619,-75.13190500589947,90,270,102
pt_000412,39.98067317517718,-75.13095657133083,180,0,103
pt_000413,39.98061666879913,-75.1308873519237,270,90,103
pt_000414,39.980563418877225,-75.13096080407479,0,180,103
pt_000415,39.980619925211066,-75.13103002348873,90,270,103
pt_000416,39.98058083041608,-75.1285483708366,180,0,104
pt_000417,39.9805243225884,-75.12847915352776,270,90,104
pt_000418,39.98047107420943,-75.12855260746758,0,180,104
pt_000419,39.980527581992945,-75.12862182478327,90,270,104
pt_000420,39.980452719856025,-75.13018756971373,180,0,105
pt_000421,39.98039621301497,-75.13011835117133,270,90,105
pt_000422,39.980342963585194,-75.13019180368701,0,180,105
pt_000423,39.98039947038206,-75.13026102223627,90,270,105
pt_000424,39.98040168978003,-75.13265299270904,180,0,106
pt_000425,39.980345184423044,-75.13258377216691,270,90,106
pt_000426,39.98029193341325,-75.13265722269385,0,180,106
pt_000427,39.98034843872604,-75.13272644324282,90,270,106
pt_000428,39.98026772764231,-75.13060499829525,180,0,107
pt_000429,39.980211221052464,-75.13053577959406,270,90,107
pt_000430,39.98015797135462,-75.13060923158226,0,180,107
pt_000431,39.9802144779003,-75.1306784502903,90,270,107
pt_000432,39.980198389715454,-75.13319466160142,180,0,108
pt_000433,39.98014188468445,-75.13312544081577,270,90,108
pt_000434,39.98008863332694,-75.13319889069798,0,180,108
pt_000435,39.98014513831376,-75.13326811149047,90,270,108
pt_000436,39.98007229996554,-75.13209694668694,180,0,109
pt_000437,39.98001579427367,-75.13202772694336,270,90,109
pt_000438,39.979962543619216,-75.13210117755007,0,180,109
pt_000439,39.9800190492669,-75.1321703973005,90,270,109
pt_000440,39.98001574263429,-75.12980015051272,180,0,110
pt_000441,39.979959235559825,-75.12973093273818,270,90,110
pt_000442,39.97990598637701,-75.129804385085,0,180,110
pt_000443,39.97996249340729,-75.12987360286635,90,270,110
pt_000444,39.97994307335908,-75.13121345509064,180,0,111
pt_000445,39.979886567135324,-75.13114423621404,270,90,111
pt_000446,39.97983331704664,-75.13121768737385,0,180,111
pt_000447,39.97988982322621,-75.13128690625729,90,270,111
pt_000448,39.97973807332322,-75.13151069102715,180,0,112
pt_000449,39.979681567278284,-75.13144147211216,270,90,112
pt_000450,39.97962831699852,-75.1315149228171,0,180,112
pt_000451,39.979684822999246,-75.13158414173891,90,270,112
pt_000452,39.97964665381026,-75.12946665222562,180,0,113
pt_000453,39.97959014653488,-75.1293974351049,270,90,113
pt_000454,39.97953689756471,-75.12947088731399,0,180,113
pt_000455,39.97959340479589,-75.12954010444155,90,270,113
pt_000456,39.979469066592394,-75.13040483122103,180,0,114
pt_000457,39.97941255988165,-75.13033561350058,270,90,114
pt_000458,39.97935931030973,-75.13040906478177,0,180,114
pt_000459,39.97941581697629,-75.13047828250909,90,270,114
pt_000460,39.979424684791816,-75.1317808565068,180,0,115
pt_000461,39.97936817890939,-75.13171163768646,270,90,115
pt_000462,39.97931492845555,-75.13178508784053,0,180,115
pt_000463,39.97937143429382,-75.13185430666769,90,270,115
pt_000464,39.97892566824609,-75.13092167475904,180,0,116
pt_000465,39.978869161846205,-75.13085245716242,270,90,116
pt_000466,39.97881591194148,-75.13092590745048,0,180,116
pt_000467,39.978872418297186,-75.13099512505394,90,270,116
pt_000468,39.97865198026187,-75.13044854393821,180,0,117
pt_000469,39.978595473577066,-75.13037932701432,270,90,117
pt_000470,39.97854222397474,-75.13045277737737,0,180,117
pt_000471,39.97859873061536,-75.1305219943081,90,270,117
pt_000472,39.981165567917245,-75.12797090604597,180,0,118
pt_000473,39.98110905974223,-75.12790168862166,270,90,118
pt_000474,39.98105581173509,-75.1279751436469,0,180,118
pt_000475,39.9811123198659,-75.1280443610781,90,270,118
