point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000121,39.96014228893559,-75.15357688781137,270,90,30
pt_000122,39.96008902441812,-75.15365030002857,0,180,30
pt_000123,39.960145517098454,-75.15371951745057,90,270,30
pt_000124,39.959623389436985,-75.15336617248865,180,0,31
pt_000125,39.95956689654383,-75.15329695589267,270,90,31
pt_000126,39.95951363220417,-75.15337036770748,0,180,31
pt_000127,39.95957012505313,-75.15343958431023,90,270,31
pt_000128,39.95964042397184,-75.15367789459576,180,0,32
pt_000129,39.959583931266366,-75.15360867772313,270,90,32
pt_000130,39.959530666727055,-75.15368208931189,0,180,32
pt_000131,39.95958715938832,-75.1537513061913,90,270,32
pt_000132,39.95877348833889,-75.1550945798504,180,0,33
pt_000133,39.95871699648634,-75.15502536268295,270,90,33
pt_000134,39.95866373103713,-75.15509877222368,0,180,33
pt_000135,39.95872022284548,-75.15516798939791,90,270,33
pt_000136,39.95968998514481,-75.15496508320527,180,0,34
pt_000137,39.959633493214426,-75.15489586521151,270,90,34
pt_000138,39.95958022785059,-75.15496927584438,0,180,34
pt_000139,39.9596367197368,-75.15503849384491,90,270,34
pt_000140,39.96114526972757,-75.15303281681464,180,0,35
pt_000141,39.96108877663392,-75.15296359894495,270,90,35
pt_000142,39.96103551251187,-75.15303701266618,0,180,35
pt_000143,39.96109200556133,-75.15310623054265,90,270,35
pt_000144,39.96139562310892,-75.15782599463195,180,0,36
pt_000145,39.96133913290146,-75.15775677252033,270,90,36
pt_000146,39.961285865709335,-75.15783018275303,0,180,36
pt_000147,39.961342355872596,-75.15789940487142,90,270,36
pt_000148,39.9586242143303,-75.16004634408611,180,0,37
pt_000149,39.95856772545947,-75.15997712295234,270,90,37
pt_000150,39.958514456837605,-75.1600505284483,0,180,37
pt_000151,39.95857094566424,-75.1601197495888,90,270,37
pt_000152,39.95843336948974,-75.15847349208563,180,0,38
pt_000153,39.95837687967176,-75.15840427245452,270,90,38
pt_000154,39.95832361205701,-75.15847767897775,0,180,38
pt_000155,39.95838010183079,-75.15854689861564,90,270,38
pt_000156,39.95833320080185,-75.15526160953867,180,0,39
pt_000157,39.95827670904982,-75.15519239268099,270,90,39
pt_000158,39.958223443492464,-75.15526580161487,0,180,39
pt_000159,39.958279935200295,-75.15533501847932,90,270,39
pt_000160,39.95851656464959,-75.15683996407526,180,0,40
pt_000161,39.95846007384797,-75.15677074571796,270,90,40
pt_000162,39.958406807279935,-75.1568441536122,0,180,40
pt_000163,39.95846329803735,-75.15691337197627,90,270,40
pt_000164,39.95835296171974,-75.1601090679863,180,0,41
pt_000165,39.95829647288662,-75.16003984707683,270,90,41
pt_000166,39.958243204223876,-75.16011325223043,0,180,41
pt_000167,39.95829969301278,-75.16018247314666,90,270,41
pt_000168,39.9581631399767,-75.15367241462182,180,0,42
pt_000169,39.95810664726774,-75.15360319925924,270,90,42
pt_000170,39.95805338272807,-75.1536766092556,0,180,42
pt_000171,39.95810987539281,-75.15374582462496,90,270,42
pt_000172,39.95829847611218,-75.15476916549997,180,0,43
pt_000173,39.958241984063626,-75.15469994908725,270,90,43
pt_000174,39.95818871882164,-75.15477335836978,0,180,43
pt_000175,39.958245210826,-75.15484257478927,90,270,43
pt_000176,39.95815951378244,-75.15853231245728,180,0,44
pt_000177,39.958103023999854,-75.15846309305633,270,90,44
pt_000178,39.95804975634671,-75.15853649923746,0,180,44
pt_000179,39.958106246085094,-75.15860571864516,90,270,44
pt_000180,39.957834904726646,-75.1544847240005,180,0,45
pt_000181,39.95777841250677,-75.15441550829678,270,90,45
pt_000182,39.957725147445835,-75.15448891730135,0,180,45
pt_000183,39.95778163962151,-75.15455813301186,90,270,45
pt_000184,39.9579344732067,-75.1553498250637,180,0,46
pt_000185,39.95787798150776,-75.15528060853897,270,90,46
pt_000186,39.957824715892826,-75.15535401697275,0,180,46
pt_000187,39.95788120754758,-75.15542323350422,90,270,46
pt_000188,39.95774084279716,-75.15539131327544,180,0,47
pt_000189,39.95768435112317,-75.15532209691355,270,90,47
pt_000190,39.957631085481175,-75.1553955051055,0,180,47
pt_000191,39.95768757711096,-75.15546472147416,90,270,47
pt_000192,39.9579448242392,-75.15696301794573,180,0,48
pt_000193,39.95788833351164,-75.15689380006876,270,90,48
pt_000194,39.95783506686326,-75.15696720724858,0,180,48
pt_000195,39.957891557546645,-75.15703642513232,90,270,48
pt_000196,39.957591789495396,-75.15380501029601,180,0,49
pt_000197,39.957535296866226,-75.15373579540535,270,90,49
pt_000198,39.95748203224012,-75.15380920468023,0,180,49
pt_000199,39.957538524825104,-75.15387841957764,90,270,49
pt_000200,39.95839127030672,-75.15204734810024,180,0,50
pt_000201,39.958334776619296,-75.15197813385682,270,90,50
pt_000202,39.95828151312135,-75.15205154537414,0,180,50
pt_000203,39.95833800676458,-75.15212075962435,90,270,50
pt_000204,39.95858603116664,-75.15357592775736,180,0,51
pt_000205,39.958529538399645,-75.15350671204406,270,90,51
pt_000206,39.95847627392288,-75.15358012257315,0,180,51
pt_000207,39.95853276664569,-75.15364933829322,90,270,51
pt_000208,39.958601432040304,-75.15372716782342,180,0,52
pt_000209,39.95854493936438,-75.15365795196863,270,90,52
pt_000210,39.95849167479077,-75.15373136239577,0,180,52
pt_000211,39.958548167422514,-75.15380057825735,90,270,52
pt_000212,39.958896645162554,-75.15998680046268,180,0,53
pt_000213,39.95884015625588,-75.15991757910079,270,90,53
pt_000214,39.958786887672886,-75.15999098493786,0,180,53
pt_000215,39.958843376535356,-75.1600602063065,90,270,53
pt_000216,39.9593759867904,-75.15988396611182,180,0,54
pt_000217,39.9593194978219,-75.15981474434695,270,90,54
pt_000218,39.959266229306024,-75.15988815078273,0,180,54
pt_000219,39.95932271823035,-75.15995737255435,90,270,54
pt_000220,39.957862385188434,-75.16022870051646,180,0,55
pt_000221,39.95780589642733,-75.16015948000744,270,90,55
pt_000222,39.957752627686666,-75.16023288453705,0,180,55
pt_000223,39.95780911640357,-75.16030210505279,90,270,55
pt_000224,39.95917679702593,-75.15831077027576,180,0,56
pt_000225,39.95912030711006,-75.1582415500223,270,90,56
pt_000226,39.95906703960149,-75.15831495747663,0,180,56
pt_000227,39.95912352947318,-75.15838417773683,90,270,56
pt_000228,39.95871443742939,-75.15841078522841,180,0,57
pt_000229,39.958657947573705,-75.158341565363,270,90,57
pt_000230,39.958604679999844,-75.15841497223917,0,180,57
pt_000231,39.958661169811364,-75.15848419211136,90,270,57
pt_000232,39.95766119522739,-75.15864185198993,180,0,58
pt_000233,39.957604705510704,-75.15857263300572,270,90,58
pt_000234,39.95755143778607,-75.15864603856238,0,180,58
pt_000235,39.957607927458554,-75.15871525755335,90,270,58
pt_000236,39.95736705408227,-75.15221808886274,180,0,59
pt_000237,39.95731056049758,-75.15214887552101,270,90,59
pt_000238,39.95725729688756,-75.15222228579745,0,180,59
pt_000239,39.95731379042808,-75.15229149914596,90,270,59
pt_000240,39.95982120601993,-75.15655276881931,180,0,60
pt_000241,39.959764715045566,-75.15648354937127,270,90,60
pt_000242,39.95971144866493,-75.15655695890082,0,180,60
pt_000243,39.9597679395951,-75.15662617835564,90,270,60
pt_000244,39.958973548101184,-75.15673713947145,180,0,61
pt_000245,39.95891705723772,-75.15666792073397,270,90,61
pt_000246,39.958863790736736,-75.15674132920275,0,180,61
pt_000247,39.958920281556004,-75.156810547947,90,270,61
pt_000248,39.96001882407221,-75.15812596973201,180,0,62
pt_000249,39.95996233404517,-75.1580567487741,270,90,62
pt_000250,39.95990906665721,-75.15813015728344,0,180,62
pt_000251,39.959965556640064,-75.15819937824809,90,270,62
pt_000252,39.95973270637666,-75.15581123440602,180,0,63
pt_000253,39.95967621495576,-75.15574201566494,270,90,63
pt_000254,39.95962294904997,-75.1558154256804,0,180,63
pt_000255,39.95967944042667,-75.15588464442823,90,270,63
pt_000256,39.95720448732267,-75.15109941551168,180,0,64
pt_000257,39.95714799306437,-75.15103020326606,270,90,64
pt_000258,39.95709473017065,-75.15110361424405,0,180,64
pt_000259,39.95715122438475,-75.15117282649646,90,270,64
pt_000260,39.957840856449145,-75.15062340494283,180,0,65
pt_000261,39.95778436190429,-75.15055419244467,270,90,65
pt_000262,39.95773109931721,-75.15062760448373,0,180,65
pt_000263,39.957787593817855,-75.15069681698868,90,270,65
pt_000264,39.95905867754102,-75.15348035873107,180,0,66
pt_000265,39.95900218471655,-75.15341114261561,270,90,66
pt_000266,39.95894892030227,-75.15348455373051,0,180,66
pt_000267,39.95900541308256,-75.15355376985275,90,270,66
pt_000268,39.95972811708409,-75.15334321810381,180,0,67
pt_000269,39.959671624177126,-75.15327400142019,270,90,67
pt_000270,39.95961835985247,-75.15334741336618,0,180,67
pt_000271,39.95967485271523,-75.1534166300566,90,270,67
pt_000272,39.95889097071038,-75.15287410482495,180,0,68
pt_000273,39.95883447752083,-75.15280488938464,270,90,68
pt_000274,39.958781213494525,-75.1528783007937,0,180,68
pt_000275,39.95883770663986,-75.15294751624079,90,270,68
pt_000276,39.95756853164388,-75.14986976094531,180,0,69
pt_000277,39.95751203664525,-75.14980054935151,270,90,69
pt_000278,39.957458774540285,-75.14987396168722,0,180,69
pt_000279,39.95751526949473,-75.14994317328781,90,270,69
pt_000280,39.95929393524779,-75.15546876159469,180,0,70
pt_000281,39.95923744362062,-75.15539954358563,270,90,70
pt_000282,39.959184177933075,-75.15547295339542,0,180,70
pt_000283,39.95924066951605,-75.15554217141126,90,270,70
pt_000284,39.95939692476569,-75.15664505336142,180,0,71
pt_000285,39.95934043384684,-75.15657583426905,270,90,71
pt_000286,39.95928716740596,-75.15664924326765,0,180,71
pt_000287,39.959343658280645,-75.1567184623668,90,270,71
