filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000038_arm180_offset15.jpg,pt_000038,9,39.96274735995971,-75.16468752806759,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGEwZjJlalFF,2019-07
pt_000039_arm270_offset15.jpg,pt_000039,9,39.96280384599333,-75.16475675737901,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyWWVkT0E.,2019-06
pt_000040_arm0_offset15.jpg,pt_000040,10,39.963032622231864,-75.1694918771013,0,180,195,M_FEh54TPCU7blapJWTZBg,2023-03
pt_000041_arm90_offset15.jpg,pt_000041,10,39.962976139049886,-75.16942264361859,90,270,285,zTA_yEFvXKqnhCf91NhSKg,2023-03
pt_000042_arm180_offset15.jpg,pt_000042,10,39.96292286438905,-75.16949604647037,180,0,15,zTA_yEFvXKqnhCf91NhSKg,2023-03
pt_000043_arm270_offset15.jpg,pt_000043,10,39.962979347526826,-75.16956527995983,270,90,105,eEwemqRMVStpdBC86GqjLw,2018-09
pt_000044_arm0_offset15.jpg,pt_000044,11,39.963082570502586,-75.1747016419334,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2Ym10N3dF,2019-05
pt_000045_arm90_offset15.jpg,pt_000045,11,39.96302609045826,-75.17463240406714,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFpWXlYU3c.,2019-06
pt_000046_arm180_offset15.jpg,pt_000046,11,39.962972812460514,-75.17470580288614,180,0,15,AARG1dmTHCA5siYEprVjVw,2025-05
pt_000047_arm270_offset15.jpg,pt_000047,11,39.96302929246063,-75.17477504075912,270,90,105,K3dUSPUa-Vr0tAbVPzLh-w,2025-05
pt_000048_arm0_offset15.jpg,pt_000048,12,39.96269070369854,-75.17418680109981,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGF5ZUtnLWdF,2019-07
pt_000049_arm90_offset15.jpg,pt_000049,12,39.9626342233441,-75.1741175640612,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFxWUgzTUE.,2019-07
pt_000050_arm180_offset15.jpg,pt_000050,12,39.96258094567504,-75.17419096286058,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFzYXlaNFFF,2019-05
pt_000051_arm270_offset15.jpg,pt_000051,12,39.96263742598533,-75.1742601999059,270,90,105,i3y19K2ElKrAzJYSbK5M0A,2025-05
pt_000052_arm0_offset15.jpg,pt_000052,13,39.96256233346567,-75.17318402249926,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFpZUstWWc.,2019-11
pt_000053_arm90_offset15.jpg,pt_000053,13,39.962505852507235,-75.17311478642543,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEwZFh3LVFF,2019-07
pt_000054_arm180_offset15.jpg,pt_000054,13,39.96245257548014,-75.1731881858727,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYmZ3Rmc.,2019-10
pt_000055_arm270_offset15.jpg,pt_000055,13,39.9625090563944,-75.17325742195325,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYXJRNkFF,2019-07
pt_000056_arm0_offset15.jpg,pt_000056,14,39.962320912168394,-75.17126415480237,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFzZFd2bEFF,2019-07
pt_000057_arm90_offset15.jpg,pt_000057,14,39.96226443005363,-75.17119492057127,90,270,285,fQp9_f9vykjgPEqs7dOsqQ,2025-05
pt_000058_arm180_offset15.jpg,pt_000058,14,39.96221115425566,-75.17126832126365,180,0,15,Es7gTNXR3pMYAsxg2hu_jw,2025-05
pt_000059_arm270_offset15.jpg,pt_000059,14,39.96226763632621,-75.1713375555015,270,90,105,L1V2NGS8CYpPK46yO8D8cQ,2025-05
pt_000060_arm0_offset15.jpg,pt_000060,15,39.96194935271149,-75.16325908125486,0,180,195,FDUmhdWKdIFqxV0MKKwUzA,2024-10
pt_000061_arm90_offset15.jpg,pt_000061,15,39.9618928657758,-75.16318985406005,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFtZjZNUmc.,2020-06
pt_000062_arm180_offset15.jpg,pt_000062,15,39.96183959510464,-75.16326326062995,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFxZjNZaFFF,2020-06
pt_000063_arm270_offset15.jpg,pt_000063,15,39.96189608199612,-75.16333248783152,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZjJIMndF,2020-06
pt_000064_arm0_offset15.jpg,pt_000064,16,39.9613434590102,-75.16340431945237,0,180,195,HkCRCpiFc-Y73saqs6STKg,2024-10
pt_000065_arm90_offset15.jpg,pt_000065,16,39.96128697216189,-75.16333509275434,90,270,285,8uwzJdKXOm-Gwxu9UYHuyQ,2024-10
pt_000066_arm180_offset15.jpg,pt_000066,16,39.961233701396054,-75.16340849855547,180,0,15,8uwzJdKXOm-Gwxu9UYHuyQ,2024-10
pt_000067_arm270_offset15.jpg,pt_000067,16,39.96129018820019,-75.16347772526025,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZVRINUFF,2020-06
pt_000068_arm0_offset15.jpg,pt_000068,17,39.96154041058267,-75.16497567821264,0,180,195,UeAF517_Y4z_kRwifWNh3w,2024-10
pt_000069_arm90_offset15.jpg,pt_000069,17,39.96148392468067,-75.16490645000698,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE4ZUdnb3dF,2019-10
pt_000070_arm180_offset15.jpg,pt_000070,17,39.961430652908774,-75.16497985478848,180,0,15,eaH-PiAA6Jofx6znAkIf0Q,2024-10
pt_000071_arm270_offset15.jpg,pt_000071,17,39.96148713876658,-75.16504908300088,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFpZVRGY1E.,2019-05
pt_000072_arm0_offset15.jpg,pt_000072,18,39.96163164649207,-75.17502490305179,0,180,195,CAoSFENJSE0wb2dLRUlDQWdJRGFtWW9l,2019-05
pt_000073_arm90_offset15.jpg,pt_000073,18,39.961575166642184,-75.17495566639586,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE4Wnpfa1FF,2019-05
pt_000074_arm180_offset15.jpg,pt_000074,18,39.961521888433495,-75.17502906339325,180,0,15,C9rDmXx86nB4IKGYN5yL1w,2025-05
pt_000075_arm270_offset15.jpg,pt_000075,18,39.96157836823919,-75.17509830005594,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGE2YVdoZVE.,2020-06
pt_000076_arm0_offset15.jpg,pt_000076,19,39.96276847229479,-75.17477162357652,0,180,195,noOuswbgzdgvF7KKGxytfg,2025-05
pt_000077_arm90_offset15.jpg,pt_000077,19,39.96271199229255,-75.17470238597228,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFtWS0zaUFF,2019-06
pt_000078_arm180_offset15.jpg,pt_000078,19,39.96265871424913,-75.17477578439691,180,0,15,mr5It2Rxo27Q4SRvBIJ0tw,2025-05
pt_000079_arm270_offset15.jpg,pt_000079,19,39.96271519420718,-75.17484502200789,270,90,105,mr5It2Rxo27Q4SRvBIJ0tw,2025-05
pt_000080_arm0_offset15.jpg,pt_000080,20,39.96333434930732,-75.17712543299695,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJREUyLTMwUHc.,2015-09
pt_000081_arm90_offset15.jpg,pt_000081,20,39.963277870722855,-75.17705619285839,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyWWlkb3dF,2020-06
pt_000082_arm180_offset15.jpg,pt_000082,20,39.96322459117332,-75.17712959004807,180,0,15,kZfMkXXvZPEXdrCDze3ZvQ,2025-05
pt_000083_arm270_offset15.jpg,pt_000083,20,39.96328106971358,-75.17719883019333,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGF5YUxBNkFF,2019-10
pt_000084_arm0_offset15.jpg,pt_000084,21,39.96139926187631,-75.17506095984902,0,180,195,cafeMkfsfaKM-O8iOEpc1A,2025-05
pt_000085_arm90_offset15.jpg,pt_000085,21,39.96134278204809,-75.17499172340001,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYy1SZHc.,2020-06
pt_000086_arm180_offset15.jpg,pt_000086,21,39.9612895038157,-75.17506512011799,180,0,15,8NG4ZZB8pJbQg-Sp8912fg,2025-05
pt_000087_arm270_offset15.jpg,pt_000087,21,39.96134598359973,-75.17513435657374,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFxZW5ocGdF,2019-10
pt_000088_arm0_offset15.jpg,pt_000088,22,39.96124032765285,-75.1750884577465,0,180,195,o3psUdZam_9MJNsT3sUWPg,2025-05
pt_000089_arm90_offset15.jpg,pt_000089,22,39.96118384784117,-75.17501922143663,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGF5ZFRHdUFF,2019-10
pt_000090_arm180_offset15.jpg,pt_000090,22,39.96113056959075,-75.1750926179613,180,0,15,O6Aiqk5qhg61G36g79hpzA,2025-05
pt_000091_arm270_offset15.jpg,pt_000091,22,39.96118704935823,-75.17516185427787,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE4Y3FfamdF,2019-05
pt_000092_arm0_offset15.jpg,pt_000092,23,39.96105117533576,-75.16991278912278,0,180,195,GzoCxShuemYFoFwbvEyHqw,2025-05
pt_000093_arm90_offset15.jpg,pt_000093,23,39.960994692406935,-75.16984355730985,90,270,285,GzoCxShuemYFoFwbvEyHqw,2025-05
pt_000094_arm180_offset15.jpg,pt_000094,23,39.960941417471176,-75.16991695769003,180,0,15,S2-wX9p6OZziJFs-loV3eA,2025-05
pt_000095_arm270_offset15.jpg,pt_000095,23,39.96099790035581,-75.16998618950969,270,90,105,GzoCxShuemYFoFwbvEyHqw,2025-05
pt_000096_arm0_offset15.jpg,pt_000096,24,39.9612344029994,-75.16988350413345,0,180,195,T7_Pkn6CY8gp5dsrO-TWlg,2025-05
pt_000097_arm90_offset15.jpg,pt_000097,24,39.96117792005297,-75.1698142721581,90,270,285,T7_Pkn6CY8gp5dsrO-TWlg,2025-05
pt_000098_arm180_offset15.jpg,pt_000098,24,39.96112464513645,-75.16988767275927,180,0,15,0MGf-agWinxi5VSMV2iYoA,2025-05
pt_000099_arm270_offset15.jpg,pt_000099,24,39.961181128038696,-75.16995690474135,270,90,105,HGQi-2SQwRuiWP5Z9--yDQ,2025-05
pt_000100_arm0_offset15.jpg,pt_000100,25,39.96099168137864,-75.17515188742688,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFxWm1TbmdF,2020-06
pt_000101_arm90_offset15.jpg,pt_000101,25,39.96093520160514,-75.17508265131775,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFpYXJ4OHdF,2020-06
pt_000102_arm180_offset15.jpg,pt_000102,25,39.9608819233134,-75.17515604752396,180,0,15,z2WSTUfnSetebdq-wHtSbQ,2025-05
pt_000103_arm270_offset15.jpg,pt_000103,25,39.96093840304274,-75.17522528363982,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZXJ0endF,2019-05
pt_000104_arm0_offset15.jpg,pt_000104,26,39.962846809902395,-75.17774949544237,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGEyZGFkc3dF,2020-06
pt_000105_arm90_offset15.jpg,pt_000105,26,39.9627903316937,-75.17768025528189,90,270,285,Oo6URn5zQd5riDZMFvP8yw,2025-04
pt_000106_arm180_offset15.jpg,pt_000106,26,39.96273705174314,-75.1777536514551,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGE4WjJORXc.,2020-06
pt_000107_arm270_offset15.jpg,pt_000107,26,39.96279352990763,-75.17782289162231,270,90,105,Zm3Og7Lwu06ZAjqwFuV1GA,2025-04
pt_000108_arm0_offset15.jpg,pt_000108,27,39.96085971783821,-75.17158378361262,0,180,195,u8V5yxnVeRpS0nrlApRgHA,2025-05
pt_000109_arm90_offset15.jpg,pt_000109,27,39.96080323591571,-75.17151455060522,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRE9wZFdva1FF,2022-06
pt_000110_arm180_offset15.jpg,pt_000110,27,39.96074995990911,-75.17158794946774,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGFtWUtNSHc.,2019-09
pt_000111_arm270_offset15.jpg,pt_000111,27,39.9608064417874,-75.1716571824819,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFzWUhOU3c.,2019-09
pt_000112_arm0_offset15.jpg,pt_000112,28,39.96124239746772,-75.17149723039832,0,180,195,a3rTPFBCCPCawzPKdVqhBg,2025-05
pt_000113_arm90_offset15.jpg,pt_000113,28,39.96118591549317,-75.1714279970728,90,270,285,Dm7urkOI36vssuHlsc-lcQ,2025-05
pt_000114_arm180_offset15.jpg,pt_000114,28,39.96113263954301,-75.17150139641677,180,0,15,x0gMjBcB9do4VS77--LHKQ,2021-08
pt_000115_arm270_offset15.jpg,pt_000115,28,39.961189121473375,-75.17157062974903,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyWWVxbXdF,2019-05
pt_000116_arm0_offset15.jpg,pt_000116,29,39.96173212204728,-75.17337484384423,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYXotcHdF,2019-11
pt_000117_arm90_offset15.jpg,pt_000117,29,39.96167564120363,-75.17330560845805,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFpZEdhelFF,2019-10
pt_000118_arm180_offset15.jpg,pt_000118,29,39.9616223640521,-75.17337900685844,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGFtY1NBZkE.,2019-11
pt_000119_arm270_offset15.jpg,pt_000119,29,39.96167884485156,-75.17344824225134,270,90,105,yFWQw6QS2v1BYRvMo-KcRg,2016-09
pt_000120_arm0_offset15.jpg,pt_000120,30,39.960661944872456,-75.17000224250518,0,180,195,qKixUivSPQx8d3wDh_L9Pg,2025-05
pt_000121_arm90_offset15.jpg,pt_000121,30,39.96060546199744,-75.1699330110146,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGF5YmlyclFF,2020-06
pt_000122_arm180_offset15.jpg,pt_000122,30,39.960552187003366,-75.17000641090398,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRE9wY3Y5RGc.,2022-06
pt_000123_arm270_offset15.jpg,pt_000123,30,39.96060866983419,-75.17007564240127,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRE94ZlhSeVFF,2022-06
pt_000124_arm0_offset15.jpg,pt_000124,31,39.961076731443875,-75.16164665237831,0,180,195,g8K5awMmNxgIZLrI3Kcs8Q,2025-05
pt_000125_arm90_offset15.jpg,pt_000125,31,39.96102024353706,-75.16157742741396,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFpYTZpV2c.,2020-01
pt_000126_arm180_offset15.jpg,pt_000126,31,39.9609669738965,-75.16165083430542,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFxZjdlNEFF,2020-06
pt_000127_arm270_offset15.jpg,pt_000127,31,39.96102346175911,-75.16172005927649,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGFpZmU1eUFF,2019-07
pt_000128_arm0_offset15.jpg,pt_000128,32,39.96060514305708,-75.17523795585032,0,180,195,0X6kT9VPT4ZiGHvIlAYL-Q,2025-04
pt_000129_arm90_offset15.jpg,pt_000129,32,39.96054866333532,-75.17516872006364,90,270,285,wrqMpcZpkN6vMT1ZjnMvtg,2025-04
pt_000130_arm180_offset15.jpg,pt_000130,32,39.960495384987446,-75.1752421157846,180,0,15,wrqMpcZpkN6vMT1ZjnMvtg,2025-04
pt_000131_arm270_offset15.jpg,pt_000131,32,39.96055186466499,-75.17531135157802,270,90,105,wrqMpcZpkN6vMT1ZjnMvtg,2025-04
pt_000132_arm0_offset15.jpg,pt_000132,33,39.962229116067725,-75.17827720195658,0,180,195,Yr9vy2eW_G049DvH-UDXdg,2025-05
pt_000133_arm90_offset15.jpg,pt_000133,33,39.962172638176774,-75.17820796198698,90,270,285,B63-h0Cw5A012U_j6hhV3w,2025-05
pt_000134_arm180_offset15.jpg,pt_000134,33,39.96211935788657,-75.17828135707872,180,0,15,gc2ZxD92ax7NyKKxwDle7g,2023-10
pt_000135_arm270_offset15.jpg,pt_000135,33,39.96217583573331,-75.17835059705499,270,90,105,gc2ZxD92ax7NyKKxwDle7g,2023-10
pt_000136_arm0_offset15.jpg,pt_000136,34,39.960412916882646,-75.16799250748387,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFpZlMtTlE.,2019-08
pt_000137_arm90_offset15.jpg,pt_000137,34,39.96035643279725,-75.1679232779185,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFxYXJJcFFF,2019-08
pt_000138_arm180_offset15.jpg,pt_000138,34,39.960303159089854,-75.16799667911515,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFxYVhtN2dF,2019-08
pt_000139_arm270_offset15.jpg,pt_000139,34,39.96035964313105,-75.16806590868725,270,90,105,NCKhHvfYOKAP4SdaijUrGA,2025-05
pt_000140_arm0_offset15.jpg,pt_000140,35,39.96046411835252,-75.1684300706145,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFxWVRZVmc.,2020-06
pt_000141_arm90_offset15.jpg,pt_000141,35,39.96040763453064,-75.16836084063304,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGF5YjNreVFF,2019-08
pt_000142_arm180_offset15.jpg,pt_000142,35,39.96035436054309,-75.16843424154182,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRE9wZFdvZmc.,2022-06
pt_000143_arm270_offset15.jpg,pt_000143,35,39.96041084432077,-75.16850347153002,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGF1WVRqY1E.,2019-08
pt_000144_arm0_offset15.jpg,pt_000144,36,39.96040713993149,-75.17167978664689,0,180,195,SYuBboCyvfQa0bfScbCvVw,2025-05
pt_000145_arm90_offset15.jpg,pt_000145,36,39.96035065806674,-75.171610554021,90,270,285,Vfy1FNk62-5axw-G_eRJ3Q,2025-05
pt_000146_arm180_offset15.jpg,pt_000146,36,39.96029738199742,-75.17168395231911,180,0,15,Vfy1FNk62-5axw-G_eRJ3Q,2025-05
pt_000147_arm270_offset15.jpg,pt_000147,36,39.96035386381801,-75.17175318495175,270,90,105,iB7mBR67U0YBdRVwAtKMTA,2016-09
pt_000148_arm0_offset15.jpg,pt_000148,37,39.960270781398215,-75.16686781990961,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFxWjZqZlE.,2019-08
pt_000149_arm90_offset15.jpg,pt_000149,37,39.960214296635485,-75.16679859142447,90,270,285,AJQyS-VsCkwAkTwxSkV8wg,2020-11
pt_000150_arm180_offset15.jpg,pt_000150,37,39.96016102364815,-75.16687199334969,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFpWmlwNVFF,2019-10
pt_000151_arm270_offset15.jpg,pt_000151,37,39.96021750836668,-75.16694122184158,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRE94Y1hnNGdF,2022-06
pt_000152_arm0_offset15.jpg,pt_000152,38,39.96037248101083,-75.17366170893557,0,180,195,zmr9g1BbYJY_45ZSh-Ei5w,2014-05
pt_000153_arm90_offset15.jpg,pt_000153,38,39.96031600033971,-75.17359247469683,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJQzh2NXptQVE.,2020-07
pt_000154_arm180_offset15.jpg,pt_000154,38,39.96026272300084,-75.17366587140286,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJQzh2NXkyZ3dF,2020-07
pt_000155_arm270_offset15.jpg,pt_000155,38,39.960319203627755,-75.17373510564832,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGE2ZGpXY1E.,2019-10
pt_000156_arm0_offset15.jpg,pt_000156,39,39.960588463350526,-75.1736089257202,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYnZxT0E.,2019-05
pt_000157_arm90_offset15.jpg,pt_000157,39,39.96053198264764,-75.1735396913052,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFxWnlCNXdF,2019-05
pt_000158_arm180_offset15.jpg,pt_000158,39,39.96047870534316,-75.17361308828603,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGE2Zk9OVUE.,2019-11
pt_000159_arm270_offset15.jpg,pt_000159,39,39.960535186001835,-75.17368232270776,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE2WU9BcndF,2020-06
pt_000160_arm0_offset15.jpg,pt_000160,40,39.96007663346494,-75.16529656082922,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFtZV93WkE.,2019-05
pt_000161_arm90_offset15.jpg,pt_000161,40,39.960020147755934,-75.1652273338487,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRE9tZm16Z2dF,2022-06
pt_000162_arm180_offset15.jpg,pt_000162,40,39.95996687577461,-75.16530073679652,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFzYVhJc2dF,2019-10
pt_000163_arm270_offset15.jpg,pt_000163,40,39.960023361439426,-75.1653699637838,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRE9tWVdPTHc.,2022-06
pt_000164_arm0_offset15.jpg,pt_000164,41,39.96019439033023,-75.170103086532,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZTNFOHdF,2020-06
pt_000165_arm90_offset15.jpg,pt_000165,41,39.960137907515865,-75.17003385543416,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFtYzYzNXdF,2020-06
